sequence,iso,unix,euid,ranging,fpAmp1,fpAmp2,fpAmp3,ldeThreshold,maxGrowthCIR,stdNoise,preamCount,timeouts,rxmsgs
16,2016-03-02 20:39:43.271416,1456947583.271416,DECA020000000002,1.141879,13022,14319,13024,1281,6023,52,230,0,590
16,2016-03-02 20:39:43.287016,1456947583.287016,DECA020000000003,1.106148,11685,15002,12637,1229,5911,48,229,0,592
17,2016-03-02 20:39:43.302616,1456947583.302616,DECA020000000002,1.173538,13523,15365,13583,1383,6368,52,229,0,594
17,2016-03-02 20:39:43.318216,1456947583.318216,DECA020000000003,1.087386,14824,14917,8945,1034,5970,40,228,0,596
18,2016-03-02 20:39:43.333816,1456947583.333816,DECA020000000002,1.154777,13609,14794,12292,1283,5897,52,233,0,598
18,2016-03-02 20:39:43.349416,1456947583.349416,DECA020000000003,1.079178,14316,15206,11410,1038,6317,40,233,0,600
19,2016-03-02 20:39:43.365016,1456947583.365016,DECA020000000002,1.165330,14094,15637,13037,1286,6438,48,232,0,602
19,2016-03-02 20:39:43.380616,1456947583.380616,DECA020000000003,1.090904,14946,15954,11451,1133,6702,44,241,0,604
20,2016-03-02 20:39:43.396216,1456947583.396216,DECA020000000002,1.147741,15094,15827,13002,1245,7011,48,240,0,606
20,2016-03-02 20:39:43.411816,1456947583.411816,DECA020000000003,1.056899,13367,15068,12919,1281,6647,52,240,0,608
21,2016-03-02 20:39:43.443016,1456947583.443016,DECA020000000002,1.145396,14966,14613,8170,1193,5916,48,234,0,610
21,2016-03-02 20:39:43.443016,1456947583.443016,DECA020000000003,1.088559,13658,15352,11647,1284,6260,52,240,0,612
22,2016-03-02 20:39:43.474216,1456947583.474216,DECA020000000002,1.171193,14138,16283,14579,1187,7040,44,242,0,614
22,2016-03-02 20:39:43.489817,1456947583.489817,DECA020000000003,1.068625,14931,15816,11816,1230,6846,48,239,0,616
23,2016-03-02 20:39:43.505417,1456947583.505417,DECA020000000002,1.151259,12803,14472,13652,1185,6142,48,229,0,618
23,2016-03-02 20:39:43.521017,1456947583.521017,DECA020000000003,1.070970,12525,15362,13938,1186,6919,48,241,0,620
24,2016-03-02 20:39:43.536617,1456947583.536617,DECA020000000002,1.141879,14975,16319,13413,1490,7083,56,240,0,622
24,2016-03-02 20:39:43.552217,1456947583.552217,DECA020000000003,1.073315,15582,16186,10948,1043,7104,40,243,0,624
25,2016-03-02 20:39:43.567817,1456947583.567817,DECA020000000002,1.150087,15136,14523,8026,1134,6314,44,233,0,626
25,2016-03-02 20:39:43.583417,1456947583.583417,DECA020000000003,1.100285,13752,16067,13722,1141,7136,44,243,0,628
26,2016-03-02 20:39:43.599017,1456947583.599017,DECA020000000002,1.174711,14186,15724,13945,1389,6844,52,234,0,630
26,2016-03-02 20:39:43.614617,1456947583.614617,DECA020000000003,1.095594,12967,15057,13580,1095,6754,44,241,0,632
27,2016-03-02 20:39:43.645817,1456947583.645817,DECA020000000002,1.153604,15135,14980,8755,1236,6094,48,232,0,634
27,2016-03-02 20:39:43.645817,1456947583.645817,DECA020000000003,1.087386,12363,15650,14204,904,6875,36,243,0,636
28,2016-03-02 20:39:43.677017,1456947583.677017,DECA020000000002,1.150087,12118,15690,14563,1180,6568,44,232,0,638
28,2016-03-02 20:39:43.692617,1456947583.692617,DECA020000000003,1.069797,14977,15870,11195,1432,6696,56,242,0,640
29,2016-03-02 20:39:43.708217,1456947583.708217,DECA020000000002,1.110838,13820,15561,13551,1333,6526,52,231,0,642
29,2016-03-02 20:39:43.723817,1456947583.723817,DECA020000000003,1.092076,14788,16232,12523,1036,7066,40,242,0,644
30,2016-03-02 20:39:43.739417,1456947583.739417,DECA020000000002,1.137188,14318,15833,12583,1240,6578,48,241,0,646
30,2016-03-02 20:39:43.755017,1456947583.755017,DECA020000000003,1.073315,12790,14664,13166,869,6425,36,239,0,648
31,2016-03-02 20:39:43.770617,1456947583.770617,DECA020000000002,1.138361,14141,15439,13298,1288,6484,48,228,0,650
31,2016-03-02 20:39:43.786217,1456947583.786217,DECA020000000003,1.073315,14172,16132,11881,1228,6674,48,241,0,652
32,2016-03-02 20:39:43.801817,1456947583.801817,DECA020000000002,1.164158,15935,15586,8997,1139,7078,44,243,0,654
32,2016-03-02 20:39:43.817417,1456947583.817417,DECA020000000003,1.099112,11660,15272,13022,939,5948,36,229,0,656
33,2016-03-02 20:39:43.833017,1456947583.833017,DECA020000000002,1.148914,13547,14294,12227,1142,5992,48,230,0,658
33,2016-03-02 20:39:43.848617,1456947583.848617,DECA020000000003,1.073315,12912,15250,12856,1034,6309,40,228,0,660
34,2016-03-02 20:39:43.879817,1456947583.879817,DECA020000000002,1.150087,14594,16446,14243,1292,7255,48,244,0,662
34,2016-03-02 20:39:43.879817,1456947583.879817,DECA020000000003,1.068625,9767,14641,13640,907,5807,36,231,0,664
35,2016-03-02 20:39:43.911017,1456947583.911017,DECA020000000002,1.125462,14147,14720,10691,1234,5706,48,229,0,666
35,2016-03-02 20:39:43.926617,1456947583.926617,DECA020000000003,1.076833,15410,16191,11763,1330,7184,52,243,0,668
36,2016-03-02 20:39:43.942217,1456947583.942217,DECA020000000002,1.143051,11785,15494,14452,1182,6443,44,230,0,670
36,2016-03-02 20:39:43.957817,1456947583.957817,DECA020000000003,1.083868,12377,15238,13245,1140,6339,44,231,0,672
37,2016-03-02 20:39:43.973417,1456947583.973417,DECA020000000002,1.127807,15298,16008,12274,1240,6799,48,239,0,674
37,2016-03-02 20:39:43.989017,1456947583.989017,DECA020000000003,1.102630,9113,15871,15150,1040,6811,40,241,0,676
38,2016-03-02 20:39:44.004617,1456947584.004617,DECA020000000002,1.170021,13661,15472,13896,1183,6578,44,230,0,678
38,2016-03-02 20:39:44.020217,1456947584.020217,DECA020000000003,1.081523,7806,15811,15146,1130,6402,44,239,0,680
39,2016-03-02 20:39:44.051418,1456947584.051418,DECA020000000002,1.138361,13974,15148,13614,1476,6671,60,239,0,682
39,2016-03-02 20:39:44.051418,1456947584.051418,DECA020000000003,1.075660,13776,15238,11404,1230,6094,48,228,0,684
40,2016-03-02 20:39:44.082618,1456947584.082618,DECA020000000002,1.124290,14710,16135,14147,1442,7165,56,240,0,686
40,2016-03-02 20:39:44.098218,1456947584.098218,DECA020000000003,1.079178,15822,16066,10193,1239,6914,48,242,0,688
41,2016-03-02 20:39:44.113818,1456947584.113818,DECA020000000002,1.158295,13914,15466,13903,1079,6710,40,230,0,690
41,2016-03-02 20:39:44.129418,1456947584.129418,DECA020000000003,1.089731,12328,14217,12550,1368,5972,56,228,0,692
42,2016-03-02 20:39:44.145018,1456947584.145018,DECA020000000002,1.194645,13208,14774,12565,1141,5789,44,230,0,694
42,2016-03-02 20:39:44.160618,1456947584.160618,DECA020000000003,1.104975,10952,14580,12920,1089,5710,44,228,0,696
43,2016-03-02 20:39:44.176218,1456947584.176218,DECA020000000002,1.147741,14181,15319,13907,1186,6853,48,240,0,698
43,2016-03-02 20:39:44.191818,1456947584.191818,DECA020000000003,1.070970,15819,16354,11237,1039,7204,40,243,0,700
44,2016-03-02 20:39:44.207418,1456947584.207418,DECA020000000002,1.161813,14899,14625,8813,1146,6494,48,242,0,702
44,2016-03-02 20:39:44.223018,1456947584.223018,DECA020000000003,1.074488,15034,16055,11654,1276,6887,48,239,0,704
45,2016-03-02 20:39:44.254218,1456947584.254218,DECA020000000002,1.146569,14317,14123,8801,1055,5942,44,231,0,706
45,2016-03-02 20:39:44.254218,1456947584.254218,DECA020000000003,1.072142,8870,15355,14533,937,6102,36,231,0,708
46,2016-03-02 20:39:44.285418,1456947584.285418,DECA020000000002,1.130153,13883,15180,13669,1288,6760,52,244,0,710
46,2016-03-02 20:39:44.285418,1456947584.285418,DECA020000000003,1.096767,12532,14902,13334,993,6556,40,238,0,712
47,2016-03-02 20:39:44.316618,1456947584.316618,DECA020000000002,1.140706,13893,14975,13020,1138,6293,44,228,0,714
47,2016-03-02 20:39:44.316618,1456947584.316618,DECA020000000003,1.082696,7769,14156,13676,1226,5658,52,229,0,716
48,2016-03-02 20:39:44.347818,1456947584.347818,DECA020000000002,1.160640,13472,15486,13839,1286,6521,48,230,0,718
48,2016-03-02 20:39:44.347818,1456947584.347818,DECA020000000003,1.067452,13759,15901,12346,1133,6559,44,236,0,720
49,2016-03-02 20:39:44.379018,1456947584.379018,DECA020000000002,1.157122,13308,15098,13160,1136,5960,44,230,0,722
49,2016-03-02 20:39:44.394618,1456947584.394618,DECA020000000003,1.081523,14700,15306,10605,1136,6252,44,229,0,724
50,2016-03-02 20:39:44.410218,1456947584.410218,DECA020000000002,1.138361,13864,14948,13417,1233,6568,52,241,0,726
50,2016-03-02 20:39:44.425818,1456947584.425818,DECA020000000003,1.100285,10824,16068,14257,1231,6569,48,243,0,728
51,2016-03-02 20:39:44.441418,1456947584.441418,DECA020000000002,1.150087,10715,15272,14546,1139,6269,44,230,0,730
51,2016-03-02 20:39:44.457018,1456947584.457018,DECA020000000003,1.093249,12525,16312,14695,1136,7214,44,244,0,732
52,2016-03-02 20:39:44.472618,1456947584.472618,DECA020000000002,1.130153,13229,14857,12244,1092,5822,44,231,0,734
52,2016-03-02 20:39:44.488218,1456947584.488218,DECA020000000003,1.072142,14442,15878,12365,1139,6900,44,239,0,736
53,2016-03-02 20:39:44.519418,1456947584.519418,DECA020000000002,1.138361,13836,16337,15078,1240,7380,48,244,0,738
53,2016-03-02 20:39:44.519418,1456947584.519418,DECA020000000003,1.063934,14416,14882,11090,1373,6407,56,238,0,740
54,2016-03-02 20:39:44.550618,1456947584.550618,DECA020000000002,1.125462,14090,15824,14351,1332,7095,52,242,0,742
54,2016-03-02 20:39:44.550618,1456947584.550618,DECA020000000003,1.083868,14611,15321,11000,1470,6677,60,243,0,744
55,2016-03-02 20:39:44.581818,1456947584.581818,DECA020000000002,1.144224,13342,14939,13681,1135,6417,44,232,0,746
55,2016-03-02 20:39:44.581818,1456947584.581818,DECA020000000003,1.094422,12085,14554,13050,1091,6143,44,232,0,748
56,2016-03-02 20:39:44.613018,1456947584.613018,DECA020000000002,1.177056,13199,15407,13901,1186,6438,44,229,0,750
56,2016-03-02 20:39:44.628619,1456947584.628619,DECA020000000003,1.074488,13299,15988,12418,1141,6459,44,241,0,752
57,2016-03-02 20:39:44.644219,1456947584.644219,DECA020000000002,1.125462,15114,16092,13203,1238,7077,48,240,0,754
57,2016-03-02 20:39:44.659819,1456947584.659819,DECA020000000003,1.093249,14612,14270,8468,1091,5947,44,231,0,756
58,2016-03-02 20:39:44.675419,1456947584.675419,DECA020000000003,1.079178,15137,14833,8247,937,5971,36,228,1,758
59,2016-03-02 20:39:44.706619,1456947584.706619,DECA020000000002,1.157122,13616,14703,12895,1283,6161,52,230,1,760
59,2016-03-02 20:39:44.706619,1456947584.706619,DECA020000000003,1.059244,12619,15454,12660,1040,6171,40,230,1,762
60,2016-03-02 20:39:44.737819,1456947584.737819,DECA020000000002,1.145396,14471,14616,10481,1290,6105,52,231,1,764
60,2016-03-02 20:39:44.753419,1456947584.753419,DECA020000000003,1.065107,14953,16011,11798,1136,6875,44,241,1,766
61,2016-03-02 20:39:44.769019,1456947584.769019,DECA020000000002,1.162985,13692,16274,14896,1287,7261,48,241,1,768
61,2016-03-02 20:39:44.784619,1456947584.784619,DECA020000000003,1.095594,14789,15616,11929,1232,6795,48,240,1,770
62,2016-03-02 20:39:44.800219,1456947584.800219,DECA020000000002,1.147741,14147,15716,14510,1339,7168,52,244,1,772
62,2016-03-02 20:39:44.815819,1456947584.815819,DECA020000000003,1.082696,11573,16284,14860,1133,7124,44,243,1,774
63,2016-03-02 20:39:44.831419,1456947584.831419,DECA020000000002,1.143051,14903,16230,13686,1285,7186,48,240,1,776
63,2016-03-02 20:39:44.847019,1456947584.847019,DECA020000000003,1.093249,13049,14752,12179,1229,6087,48,228,1,778
64,2016-03-02 20:39:44.862619,1456947584.862619,DECA020000000002,1.144224,12687,14966,13920,1236,6361,48,228,1,780
64,2016-03-02 20:39:44.878219,1456947584.878219,DECA020000000003,1.074488,15234,15913,10862,1136,6859,44,241,1,782
65,2016-03-02 20:39:44.909419,1456947584.909419,DECA020000000002,1.151259,14992,15495,11431,1047,6479,40,231,1,784
65,2016-03-02 20:39:44.909419,1456947584.909419,DECA020000000003,1.079178,13620,15801,13504,1131,7022,44,242,1,786
66,2016-03-02 20:39:44.940619,1456947584.940619,DECA020000000002,1.152432,13465,15296,13608,1234,6261,48,228,1,788
66,2016-03-02 20:39:44.940619,1456947584.940619,DECA020000000003,1.069797,13351,14612,11837,1095,6079,44,232,1,790
67,2016-03-02 20:39:44.971819,1456947584.971819,DECA020000000002,1.131325,14055,15148,13019,1135,6410,44,228,1,792
67,2016-03-02 20:39:44.987419,1456947584.987419,DECA020000000003,1.068625,12149,15708,13247,1040,6375,40,243,1,794
68,2016-03-02 20:39:45.003019,1456947585.003019,DECA020000000002,1.161813,14017,15251,13716,1287,6811,52,243,1,796
68,2016-03-02 20:39:45.018619,1456947585.018619,DECA020000000003,1.067452,13742,16282,13485,1135,6912,44,243,1,798
69,2016-03-02 20:39:45.034219,1456947585.034219,DECA020000000002,1.124290,14923,15130,10522,1440,6301,56,229,1,800
69,2016-03-02 20:39:45.049819,1456947585.049819,DECA020000000003,1.113183,12697,16256,14257,1137,7032,44,243,1,802
70,2016-03-02 20:39:45.065419,1456947585.065419,DECA020000000002,1.145396,15635,15886,11402,1338,7047,52,242,1,804
70,2016-03-02 20:39:45.081019,1456947585.081019,DECA020000000003,1.062762,13169,14542,11864,1091,5998,44,229,1,806
71,2016-03-02 20:39:45.096619,1456947585.096619,DECA020000000002,1.150087,15482,16344,13062,1242,7250,48,244,1,808
71,2016-03-02 20:39:45.112219,1456947585.112219,DECA020000000003,1.061589,14464,15826,11150,1237,6510,48,238,1,810
72,2016-03-02 20:39:45.143419,1456947585.143419,DECA020000000002,1.151259,13523,14899,14043,1325,6697,56,242,1,812
72,2016-03-02 20:39:45.143419,1456947585.143419,DECA020000000003,1.085041,10664,15224,13540,938,5992,36,228,1,814
73,2016-03-02 20:39:45.174619,1456947585.174619,DECA020000000002,1.141879,15537,15513,10192,1342,6729,52,233,1,816
73,2016-03-02 20:39:45.190220,1456947585.19022,DECA020000000003,1.069797,13186,14410,11352,1183,5881,48,229,1,818
74,2016-03-02 20:39:45.205820,1456947585.20582,DECA020000000002,1.152432,9696,15628,15167,1143,6459,44,234,1,820
74,2016-03-02 20:39:45.221420,1456947585.22142,DECA020000000003,1.081523,13914,16250,13367,1042,7017,40,243,1,822
75,2016-03-02 20:39:45.237020,1456947585.23702,DECA020000000002,1.144224,13700,15504,12501,1243,6245,48,239,1,824
75,2016-03-02 20:39:45.252620,1456947585.25262,DECA020000000003,1.095594,13185,15960,14235,1232,7222,48,243,1,826
76,2016-03-02 20:39:45.268220,1456947585.26822,DECA020000000002,1.138361,14206,15264,12843,1288,6608,52,240,1,828
76,2016-03-02 20:39:45.283820,1456947585.28382,DECA020000000003,1.074488,8072,14315,13766,1180,5805,48,228,1,830
77,2016-03-02 20:39:45.299420,1456947585.29942,DECA020000000002,1.146569,15315,16328,13519,1333,7369,52,244,1,832
77,2016-03-02 20:39:45.315020,1456947585.31502,DECA020000000003,1.068625,13971,15000,11489,1327,6173,52,229,1,834
78,2016-03-02 20:39:45.346220,1456947585.34622,DECA020000000002,1.143051,11025,15282,14526,1233,6339,48,231,1,836
78,2016-03-02 20:39:45.346220,1456947585.34622,DECA020000000003,1.094422,12043,15294,13738,1277,6717,52,242,1,838
79,2016-03-02 20:39:45.377420,1456947585.37742,DECA020000000002,1.146569,13112,15739,14272,1281,6548,48,232,1,840
79,2016-03-02 20:39:45.377420,1456947585.37742,DECA020000000003,1.075660,12314,15339,12938,1133,6103,44,229,1,842
80,2016-03-02 20:39:45.408620,1456947585.40862,DECA020000000002,1.147741,13596,14609,13155,1190,6183,48,228,1,844
80,2016-03-02 20:39:45.424220,1456947585.42422,DECA020000000003,1.079178,9742,16194,15001,1134,6767,44,242,1,846
81,2016-03-02 20:39:45.439820,1456947585.43982,DECA020000000002,1.139533,14530,15409,12912,1290,6816,52,242,1,848
81,2016-03-02 20:39:45.455420,1456947585.45542,DECA020000000003,1.053381,14584,15115,10503,1041,6253,40,229,1,850
82,2016-03-02 20:39:45.471020,1456947585.47102,DECA020000000002,1.126635,14221,15754,13743,1290,6781,48,233,1,852
82,2016-03-02 20:39:45.486620,1456947585.48662,DECA020000000003,1.076833,13160,15419,11855,941,6102,36,231,1,854
83,2016-03-02 20:39:45.502220,1456947585.50222,DECA020000000002,1.160640,14053,15512,14218,1288,7000,52,244,1,856
83,2016-03-02 20:39:45.517820,1456947585.51782,DECA020000000003,1.081523,15140,15769,11377,1128,6743,44,240,1,858
84,2016-03-02 20:39:45.549020,1456947585.54902,DECA020000000002,1.147741,16160,15911,9432,1240,7208,48,243,1,860
84,2016-03-02 20:39:45.549020,1456947585.54902,DECA020000000003,1.068625,15352,15773,10814,1426,6729,56,242,1,862
85,2016-03-02 20:39:45.580220,1456947585.58022,DECA020000000002,1.151259,14935,15135,10822,1235,6355,48,228,1,864
85,2016-03-02 20:39:45.595820,1456947585.59582,DECA020000000003,1.090904,14027,15492,10774,1041,6167,40,239,1,866
86,2016-03-02 20:39:45.611420,1456947585.61142,DECA020000000002,1.141879,15166,16107,13058,1140,7091,44,241,1,868
86,2016-03-02 20:39:45.627020,1456947585.62702,DECA020000000003,1.106148,9765,15177,14174,940,6158,36,231,1,870
87,2016-03-02 20:39:45.642620,1456947585.64262,DECA020000000002,1.138361,14685,14765,10329,1239,6194,48,229,1,872
87,2016-03-02 20:39:45.658220,1456947585.65822,DECA020000000003,1.082696,15033,15906,10651,1135,6671,44,241,1,874
88,2016-03-02 20:39:45.673820,1456947585.67382,DECA020000000002,1.165330,13056,15502,13835,1283,6410,48,229,1,876
88,2016-03-02 20:39:45.689420,1456947585.68942,DECA020000000003,1.078005,13436,15375,13495,1093,6963,44,243,1,878
89,2016-03-02 20:39:45.720620,1456947585.72062,DECA020000000002,1.151259,13721,15506,14414,1373,6964,56,242,1,880
89,2016-03-02 20:39:45.720620,1456947585.72062,DECA020000000003,1.056899,14751,15189,11378,1096,6637,44,243,1,882
90,2016-03-02 20:39:45.751820,1456947585.75182,DECA020000000002,1.136016,13534,15191,14127,1237,6659,48,234,1,884
90,2016-03-02 20:39:45.751820,1456947585.75182,DECA020000000003,1.097939,15292,15431,10893,1090,6891,44,244,1,886
91,2016-03-02 20:39:45.783021,1456947585.783021,DECA020000000002,1.159467,12074,14561,13834,1192,6187,48,233,1,888
91,2016-03-02 20:39:45.798621,1456947585.798621,DECA020000000003,1.053381,13476,15207,12893,1095,6610,44,240,1,890
92,2016-03-02 20:39:45.814221,1456947585.814221,DECA020000000002,1.133670,13496,15093,14002,1232,6549,48,230,1,892
92,2016-03-02 20:39:45.829821,1456947585.829821,DECA020000000003,1.081523,11862,14330,12883,1000,5992,40,229,1,894
93,2016-03-02 20:39:45.845421,1456947585.845421,DECA020000000002,1.145396,14234,15301,13104,1135,6476,44,228,1,896
93,2016-03-02 20:39:45.861021,1456947585.861021,DECA020000000003,1.085041,15149,15971,11439,1234,6956,48,240,1,898
94,2016-03-02 20:39:45.876621,1456947585.876621,DECA020000000002,1.167675,12240,16164,15347,1332,7060,52,242,1,900
94,2016-03-02 20:39:45.892221,1456947585.892221,DECA020000000003,1.085041,15603,15184,8645,1135,6662,44,240,1,902
95,2016-03-02 20:39:45.907821,1456947585.907821,DECA020000000002,1.165330,12138,15798,14190,1332,6426,52,242,1,904
95,2016-03-02 20:39:45.939021,1456947585.939021,DECA020000000003,1.089731,8913,15574,14655,1177,6279,44,232,1,906
96,2016-03-02 20:39:45.954621,1456947585.954621,DECA020000000002,1.139533,15947,16014,10843,1337,7183,52,244,1,908
96,2016-03-02 20:39:45.954621,1456947585.954621,DECA020000000003,1.096767,14382,14661,10418,903,6045,36,230,1,910
97,2016-03-02 20:39:45.985821,1456947585.985821,DECA020000000002,1.147741,15638,15484,9154,1286,6560,48,232,1,912
97,2016-03-02 20:39:46.001421,1456947586.001421,DECA020000000003,1.085041,12011,14610,12938,1092,6074,44,229,1,914
98,2016-03-02 20:39:46.017021,1456947586.017021,DECA020000000002,1.141879,14659,16119,12887,1237,6834,48,244,1,916
98,2016-03-02 20:39:46.032621,1456947586.032621,DECA020000000003,1.070970,15137,15975,11332,1325,6815,52,243,1,918
99,2016-03-02 20:39:46.048221,1456947586.048221,DECA020000000002,1.147741,14011,16105,14836,1143,7304,44,243,1,920
99,2016-03-02 20:39:46.063821,1456947586.063821,DECA020000000003,1.101457,11353,15251,13480,1038,6135,40,229,1,922
100,2016-03-02 20:39:46.079421,1456947586.079421,DECA020000000002,1.145396,14067,14746,12434,1237,6201,48,229,1,924
100,2016-03-02 20:39:46.095021,1456947586.095021,DECA020000000003,1.101457,12011,15201,13548,1235,6264,48,229,1,926
101,2016-03-02 20:39:46.110621,1456947586.110621,DECA020000000002,1.143051,15701,16466,12408,1390,7232,52,243,1,928
101,2016-03-02 20:39:46.126221,1456947586.126221,DECA020000000003,1.079178,14917,14976,9314,1039,6098,40,229,1,930
102,2016-03-02 20:39:46.157421,1456947586.157421,DECA020000000002,1.131325,12874,14670,13581,1091,6214,44,230,1,932
102,2016-03-02 20:39:46.157421,1456947586.157421,DECA020000000003,1.087386,15723,15269,8750,1137,6850,44,242,1,934
103,2016-03-02 20:39:46.188621,1456947586.188621,DECA020000000002,1.165330,15254,16066,11331,1240,6702,48,243,1,936
103,2016-03-02 20:39:46.188621,1456947586.188621,DECA020000000003,1.102630,11945,15258,14185,997,6882,40,244,1,938
104,2016-03-02 20:39:46.219821,1456947586.219821,DECA020000000002,1.160640,16063,15808,9032,1144,6912,44,240,1,940
104,2016-03-02 20:39:46.235421,1456947586.235421,DECA020000000003,1.092076,13011,16044,14249,1237,7085,48,244,1,942
105,2016-03-02 20:39:46.251021,1456947586.251021,DECA020000000002,1.125462,13533,14591,13253,1188,6234,48,230,1,944
105,2016-03-02 20:39:46.266621,1456947586.266621,DECA020000000003,1.087386,15247,15026,9478,1097,6325,44,242,1,946
106,2016-03-02 20:39:46.282221,1456947586.282221,DECA020000000002,1.133670,15095,16437,13557,1386,7217,52,242,1,948
106,2016-03-02 20:39:46.297821,1456947586.297821,DECA020000000003,1.086214,15038,14724,8819,1231,6282,48,234,1,950
107,2016-03-02 20:39:46.313421,1456947586.313421,DECA020000000002,1.139533,12941,15177,13090,1229,6064,48,231,1,952
107,2016-03-02 20:39:46.329022,1456947586.329022,DECA020000000003,1.068625,14449,14986,9225,1138,5933,44,230,1,954
108,2016-03-02 20:39:46.360222,1456947586.360222,DECA020000000002,1.144224,15387,16595,13156,1383,7300,52,244,1,956
108,2016-03-02 20:39:46.360222,1456947586.360222,DECA020000000003,1.082696,12022,15714,14400,1035,6883,40,242,1,958
109,2016-03-02 20:39:46.391422,1456947586.391422,DECA020000000002,1.178229,12043,14989,14060,1331,6284,52,231,1,960
109,2016-03-02 20:39:46.391422,1456947586.391422,DECA020000000003,1.068625,12284,15004,11611,1128,5678,44,228,1,962
110,2016-03-02 20:39:46.422622,1456947586.422622,DECA020000000002,1.162985,12572,14481,13450,1188,6110,48,232,1,964
110,2016-03-02 20:39:46.438222,1456947586.438222,DECA020000000003,1.074488,13025,15526,12054,1135,6246,44,237,1,966
111,2016-03-02 20:39:46.453822,1456947586.453822,DECA020000000002,1.144224,14332,15821,13666,1287,6632,48,235,1,968
111,2016-03-02 20:39:46.469422,1456947586.469422,DECA020000000003,1.062762,13830,15558,12056,1036,6379,40,231,1,970
