sequence,iso,unix,euid,ranging,fpAmp1,fpAmp2,fpAmp3,ldeThreshold,maxGrowthCIR,stdNoise,preamCount,timeouts,rxmsgs
9,2016-03-02 20:31:25.457342,1456947085.457342,DECA020000000003,1.118427,14278,15897,9518,1230,6857,48,243,0,1216
10,2016-03-02 20:31:25.488542,1456947085.488542,DECA020000000002,1.154777,14234,14924,15007,1585,7278,64,239,0,1218
10,2016-03-02 20:31:25.488542,1456947085.488542,DECA020000000003,1.095594,6231,15082,14884,994,6571,40,239,0,1220
11,2016-03-02 20:31:25.519742,1456947085.519742,DECA020000000002,1.117873,15405,15030,10174,1548,7206,60,234,0,1222
11,2016-03-02 20:31:25.535342,1456947085.535342,DECA020000000003,1.112010,6630,13919,14547,955,6486,40,237,0,1224
12,2016-03-02 20:31:25.550942,1456947085.550942,DECA020000000002,1.121944,16408,16446,13712,1716,7959,64,243,0,1226
12,2016-03-02 20:31:25.566542,1456947085.566542,DECA020000000003,1.095594,8363,15202,14269,991,6896,40,238,0,1228
13,2016-03-02 20:31:25.582142,1456947085.582142,DECA020000000002,1.160640,14844,14903,14884,1435,7400,60,243,0,1230
13,2016-03-02 20:31:25.597742,1456947085.597742,DECA020000000003,1.085041,8811,15812,13095,1133,6601,44,242,0,1232
14,2016-03-02 20:31:25.613342,1456947085.613342,DECA020000000002,1.165330,15316,16129,15222,1647,7792,64,241,0,1234
14,2016-03-02 20:31:25.628942,1456947085.628942,DECA020000000003,1.102630,6740,13812,15092,999,6796,40,241,0,1236
15,2016-03-02 20:31:25.660142,1456947085.660142,DECA020000000002,1.130153,14996,15309,10657,1452,7309,56,236,0,1238
15,2016-03-02 20:31:25.660142,1456947085.660142,DECA020000000003,1.116701,6654,14184,14160,1040,6533,44,237,0,1240
16,2016-03-02 20:31:25.691342,1456947085.691342,DECA020000000002,1.131325,14562,15509,15588,1544,7527,60,238,0,1242
16,2016-03-02 20:31:25.691342,1456947085.691342,DECA020000000003,1.081523,13061,15575,10025,1031,6779,40,239,0,1244
17,2016-03-02 20:31:25.722542,1456947085.722542,DECA020000000002,1.119046,14871,15196,12251,1541,6822,60,228,0,1246
17,2016-03-02 20:31:25.722542,1456947085.722542,DECA020000000003,1.100285,9895,15380,12659,1129,6710,44,235,0,1248
18,2016-03-02 20:31:25.753742,1456947085.753742,DECA020000000002,1.121944,15425,15009,10183,1457,7247,56,236,0,1250
18,2016-03-02 20:31:25.769342,1456947085.769342,DECA020000000003,1.127807,12290,15364,10163,1030,6450,40,237,0,1252
19,2016-03-02 20:31:25.784942,1456947085.784942,DECA020000000002,1.113736,15908,15858,12908,1556,7386,60,236,0,1254
19,2016-03-02 20:31:25.800542,1456947085.800542,DECA020000000003,1.115528,10687,15632,12434,1031,6888,40,239,0,1256
20,2016-03-02 20:31:25.816142,1456947085.816142,DECA020000000002,1.160640,14650,15222,14591,1586,7197,64,238,0,1258
20,2016-03-02 20:31:25.831742,1456947085.831742,DECA020000000003,1.097939,9843,16144,13223,1132,6828,44,242,0,1260
21,2016-03-02 20:31:25.847342,1456947085.847342,DECA020000000002,1.111391,15532,15744,10859,1549,7510,60,236,0,1262
21,2016-03-02 20:31:25.862942,1456947085.862942,DECA020000000003,1.110219,12191,15531,10594,933,6305,36,236,0,1264
22,2016-03-02 20:31:25.878542,1456947085.878542,DECA020000000002,1.130153,15305,15443,10114,1449,7367,56,234,0,1266
22,2016-03-02 20:31:25.894142,1456947085.894142,DECA020000000003,1.107320,6342,14979,14444,893,6443,36,239,0,1268
23,2016-03-02 20:31:25.925343,1456947085.925343,DECA020000000002,1.127807,15604,15070,9004,1550,7621,60,239,0,1270
23,2016-03-02 20:31:25.925343,1456947085.925343,DECA020000000003,1.104975,13258,15204,10378,994,6950,40,242,0,1272
24,2016-03-02 20:31:25.956543,1456947085.956543,DECA020000000002,1.116701,15689,15813,10016,1642,7754,64,239,0,1274
24,2016-03-02 20:31:25.956543,1456947085.956543,DECA020000000003,1.110838,7486,15663,14823,940,7161,36,243,0,1276
25,2016-03-02 20:31:25.987743,1456947085.987743,DECA020000000002,1.126635,15769,15430,9377,1602,7507,60,234,0,1278
25,2016-03-02 20:31:25.987743,1456947085.987743,DECA020000000003,1.079178,7783,15292,14059,1036,6733,40,235,0,1280
26,2016-03-02 20:31:26.018943,1456947086.018943,DECA020000000002,1.144224,14955,15935,15405,1651,7801,64,240,0,1282
26,2016-03-02 20:31:26.034543,1456947086.034543,DECA020000000003,1.102630,8079,14618,14202,1047,6748,44,240,0,1284
27,2016-03-02 20:31:26.050143,1456947086.050143,DECA020000000002,1.150087,17179,17154,10558,1755,9224,68,258,0,1286
27,2016-03-02 20:31:26.065743,1456947086.065743,DECA020000000003,1.083868,9407,16072,13337,1033,6767,40,241,0,1288
28,2016-03-02 20:31:26.081343,1456947086.081343,DECA020000000002,1.137188,16181,16219,9923,1550,8074,60,242,0,1290
28,2016-03-02 20:31:26.096943,1456947086.096943,DECA020000000003,1.114909,13243,15191,8896,994,6560,40,240,0,1292
29,2016-03-02 20:31:26.112543,1456947086.112543,DECA020000000002,1.126635,16406,16306,9893,1718,8173,64,242,0,1294
29,2016-03-02 20:31:26.128143,1456947086.128143,DECA020000000003,1.119599,13892,14797,8499,990,6652,40,236,0,1296
30,2016-03-02 20:31:26.159343,1456947086.159343,DECA020000000002,1.125462,14882,16152,15718,1549,8017,60,243,0,1298
30,2016-03-02 20:31:26.159343,1456947086.159343,DECA020000000003,1.109665,13733,14811,9179,962,6777,40,240,0,1300
31,2016-03-02 20:31:26.190543,1456947086.190543,DECA020000000002,1.162985,15302,16087,15432,1654,7647,64,244,0,1302
31,2016-03-02 20:31:26.190543,1456947086.190543,DECA020000000003,1.120772,6643,14293,15218,992,6826,40,239,0,1304
32,2016-03-02 20:31:26.221743,1456947086.221743,DECA020000000002,1.120772,15525,15918,14819,1758,7711,68,238,0,1306
32,2016-03-02 20:31:26.221743,1456947086.221743,DECA020000000003,1.080351,11794,15390,10769,1032,6105,40,231,0,1308
33,2016-03-02 20:31:26.252943,1456947086.252943,DECA020000000002,1.120772,15474,15620,10065,1548,7642,60,239,0,1310
33,2016-03-02 20:31:26.252943,1456947086.252943,DECA020000000003,1.094422,8518,15218,12725,1032,6448,40,237,0,1312
34,2016-03-02 20:31:26.284143,1456947086.284143,DECA020000000002,1.125462,15727,15991,14866,1547,7886,60,240,0,1314
34,2016-03-02 20:31:26.299743,1456947086.299743,DECA020000000003,1.068625,10736,15704,12824,1129,6932,44,241,0,1316
35,2016-03-02 20:31:26.315343,1456947086.315343,DECA020000000002,1.150087,13695,15246,14871,1550,6987,60,229,0,1318
35,2016-03-02 20:31:26.330943,1456947086.330943,DECA020000000003,1.095594,11819,15239,11038,935,6635,36,237,0,1320
36,2016-03-02 20:31:26.346543,1456947086.346543,DECA020000000002,1.119599,16129,16064,9650,1748,7997,68,241,0,1322
36,2016-03-02 20:31:26.362143,1456947086.362143,DECA020000000003,1.074488,7965,15079,14501,996,6873,40,242,0,1324
37,2016-03-02 20:31:26.377743,1456947086.377743,DECA020000000002,1.130153,15568,15716,9618,1647,7792,64,240,0,1326
37,2016-03-02 20:31:26.393343,1456947086.393343,DECA020000000003,1.111391,13273,15113,9429,902,6425,36,236,0,1328
38,2016-03-02 20:31:26.424543,1456947086.424543,DECA020000000002,1.144224,14704,15874,15340,1551,7545,60,236,0,1330
38,2016-03-02 20:31:26.424543,1456947086.424543,DECA020000000003,1.111391,9977,14966,12778,999,6655,40,240,0,1332
39,2016-03-02 20:31:26.455743,1456947086.455743,DECA020000000002,1.144224,14525,16175,15910,1709,7886,64,239,0,1334
39,2016-03-02 20:31:26.471343,1456947086.471343,DECA020000000003,1.100285,9504,14666,12192,995,6172,40,234,0,1336
40,2016-03-02 20:31:26.486944,1456947086.486944,DECA020000000002,1.152432,14607,15647,15262,1550,7444,60,237,0,1338
40,2016-03-02 20:31:26.502544,1456947086.502544,DECA020000000003,1.119046,13707,15083,9677,1002,6837,40,242,0,1340
41,2016-03-02 20:31:26.518144,1456947086.518144,DECA020000000002,1.136016,15888,15884,9610,1649,7729,64,236,0,1342
41,2016-03-02 20:31:26.533744,1456947086.533744,DECA020000000003,1.115528,13048,15211,9615,1130,6635,44,237,0,1344
42,2016-03-02 20:31:26.549344,1456947086.549344,DECA020000000002,1.119046,15870,15558,12352,1652,7363,64,239,0,1346
42,2016-03-02 20:31:26.564944,1456947086.564944,DECA020000000003,1.097939,13707,14892,8500,994,6410,40,235,0,1348
43,2016-03-02 20:31:26.596144,1456947086.596144,DECA020000000002,1.157122,14340,15849,15573,1646,7585,64,236,0,1350
43,2016-03-02 20:31:26.596144,1456947086.596144,DECA020000000003,1.093249,6949,14568,13728,951,6529,40,237,0,1352
44,2016-03-02 20:31:26.627344,1456947086.627344,DECA020000000002,1.154777,14736,14236,9392,1392,6909,56,233,0,1354
44,2016-03-02 20:31:26.627344,1456947086.627344,DECA020000000003,1.080351,9743,15495,13343,1037,6734,40,237,0,1356
45,2016-03-02 20:31:26.658544,1456947086.658544,DECA020000000002,1.157122,15034,16029,15485,1553,7606,60,240,0,1358
45,2016-03-02 20:31:26.658544,1456947086.658544,DECA020000000003,1.112010,9712,15627,13361,837,6981,32,238,0,1360
46,2016-03-02 20:31:26.689744,1456947086.689744,DECA020000000002,1.118427,15671,15561,12401,1642,7316,64,233,0,1362
46,2016-03-02 20:31:26.689744,1456947086.689744,DECA020000000003,1.104975,7541,15185,14423,989,6731,40,237,0,1364
47,2016-03-02 20:31:26.720944,1456947086.720944,DECA020000000002,1.124290,15215,16165,14442,1554,7780,60,241,0,1366
47,2016-03-02 20:31:26.736544,1456947086.736544,DECA020000000003,1.090904,8833,15512,13793,1032,6935,40,238,0,1368
48,2016-03-02 20:31:26.752144,1456947086.752144,DECA020000000002,1.167675,15207,16058,15459,1509,7646,56,239,0,1370
48,2016-03-02 20:31:26.767744,1456947086.767744,DECA020000000003,1.112564,10077,15222,11730,928,5963,36,229,0,1372
49,2016-03-02 20:31:26.783344,1456947086.783344,DECA020000000002,1.128980,16148,16030,10258,1609,7893,60,238,0,1374
49,2016-03-02 20:31:26.798944,1456947086.798944,DECA020000000003,1.096767,7583,15495,14414,931,6659,36,239,0,1376
50,2016-03-02 20:31:26.814544,1456947086.814544,DECA020000000002,1.130153,15095,15756,14840,1710,7358,64,232,0,1378
50,2016-03-02 20:31:26.830144,1456947086.830144,DECA020000000003,1.095594,13017,15558,9850,1033,6692,40,239,0,1380
51,2016-03-02 20:31:26.845744,1456947086.845744,DECA020000000002,1.132498,15527,15106,8255,1652,7250,64,235,0,1382
51,2016-03-02 20:31:26.861344,1456947086.861344,DECA020000000003,1.116082,8145,14648,14135,862,6709,36,239,0,1384
52,2016-03-02 20:31:26.892544,1456947086.892544,DECA020000000002,1.127807,15890,16398,15005,1614,7950,60,241,0,1386
52,2016-03-02 20:31:26.892544,1456947086.892544,DECA020000000003,1.086214,8732,14990,12938,903,6516,36,238,0,1388
53,2016-03-02 20:31:26.923744,1456947086.923744,DECA020000000002,1.155950,14745,15936,15442,1453,7590,56,242,0,1390
53,2016-03-02 20:31:26.923744,1456947086.923744,DECA020000000003,1.100285,10359,15555,12016,1031,6572,40,237,0,1392
54,2016-03-02 20:31:26.954944,1456947086.954944,DECA020000000002,1.146569,15406,15101,10100,1549,7124,60,231,0,1394
54,2016-03-02 20:31:26.970544,1456947086.970544,DECA020000000003,1.109665,11620,14898,11727,1086,6700,44,239,0,1396
55,2016-03-02 20:31:26.986144,1456947086.986144,DECA020000000002,1.141879,14711,16291,16038,1813,8013,68,242,0,1398
55,2016-03-02 20:31:27.001744,1456947087.001744,DECA020000000003,1.079178,11698,14806,11221,1089,6562,44,236,0,1400
56,2016-03-02 20:31:27.017344,1456947087.017344,DECA020000000002,1.118427,16007,15802,12359,1546,7555,60,240,0,1402
56,2016-03-02 20:31:27.032944,1456947087.032944,DECA020000000003,1.110838,14163,14897,8287,865,6838,36,242,0,1404
57,2016-03-02 20:31:27.064145,1456947087.064145,DECA020000000002,1.155950,14061,15965,15862,1652,7763,64,242,0,1406
57,2016-03-02 20:31:27.064145,1456947087.064145,DECA020000000003,1.101457,8006,15440,13035,1031,6502,40,240,0,1408
58,2016-03-02 20:31:27.079745,1456947087.079745,DECA020000000002,1.172366,15279,15788,14979,1645,7315,64,240,0,1410
58,2016-03-02 20:31:27.095345,1456947087.095345,DECA020000000003,1.075660,7066,15158,14334,996,6931,40,242,0,1412
59,2016-03-02 20:31:27.126545,1456947087.126545,DECA020000000002,1.102630,15446,15226,11810,1544,7287,60,237,0,1414
59,2016-03-02 20:31:27.126545,1456947087.126545,DECA020000000003,1.110838,6465,13784,15200,996,6575,40,238,0,1416
60,2016-03-02 20:31:27.157745,1456947087.157745,DECA020000000002,1.172366,15019,16008,15349,1351,7526,52,238,0,1418
60,2016-03-02 20:31:27.157745,1456947087.157745,DECA020000000003,1.109665,14284,14755,8185,865,6741,36,239,0,1420
61,2016-03-02 20:31:27.188945,1456947087.188945,DECA020000000002,1.137188,16400,16255,8695,1611,8163,60,243,0,1422
61,2016-03-02 20:31:27.204545,1456947087.204545,DECA020000000003,1.107320,7200,15507,14950,905,7040,36,244,0,1424
62,2016-03-02 20:31:27.220145,1456947087.220145,DECA020000000002,1.137188,14179,14690,13454,1548,6778,60,228,0,1426
62,2016-03-02 20:31:27.235745,1456947087.235745,DECA020000000003,1.125462,7236,14505,14900,1045,6905,44,242,0,1428
63,2016-03-02 20:31:27.251345,1456947087.251345,DECA020000000002,1.153604,14064,15962,15903,1651,7764,64,241,0,1430
63,2016-03-02 20:31:27.266945,1456947087.266945,DECA020000000003,1.085041,10254,15832,12228,1229,6535,48,240,0,1432
64,2016-03-02 20:31:27.282545,1456947087.282545,DECA020000000002,1.181747,14697,16046,15400,1651,7673,64,240,0,1434
64,2016-03-02 20:31:27.298145,1456947087.298145,DECA020000000003,1.109665,14162,14068,8103,950,6200,40,237,0,1436
65,2016-03-02 20:31:27.329345,1456947087.329345,DECA020000000002,1.130153,16033,15726,13475,1548,7480,60,242,0,1438
65,2016-03-02 20:31:27.329345,1456947087.329345,DECA020000000003,1.101457,13513,15534,9589,1037,6735,40,240,0,1440
66,2016-03-02 20:31:27.360545,1456947087.360545,DECA020000000002,1.136016,15198,15584,12453,1547,7186,60,234,0,1442
66,2016-03-02 20:31:27.376145,1456947087.376145,DECA020000000003,1.115528,13335,15625,9853,934,6631,36,240,0,1444
67,2016-03-02 20:31:27.391745,1456947087.391745,DECA020000000002,1.136016,16233,16155,9140,1713,8019,64,240,0,1446
67,2016-03-02 20:31:27.407345,1456947087.407345,DECA020000000003,1.092076,10373,15903,12183,932,6568,36,241,0,1448
68,2016-03-02 20:31:27.422945,1456947087.422945,DECA020000000002,1.132498,14277,15641,15068,1555,7354,60,237,0,1450
68,2016-03-02 20:31:27.438545,1456947087.438545,DECA020000000003,1.095594,11710,15366,10874,1129,6280,44,235,0,1452
69,2016-03-02 20:31:27.454145,1456947087.454145,DECA020000000002,1.136016,14838,15213,10720,1395,7375,56,240,0,1454
69,2016-03-02 20:31:27.469745,1456947087.469745,DECA020000000003,1.073315,7492,14952,13834,999,6659,40,240,0,1456
70,2016-03-02 20:31:27.485345,1456947087.485345,DECA020000000002,1.152432,15120,15953,15192,1548,7738,60,239,0,1458
70,2016-03-02 20:31:27.500945,1456947087.500945,DECA020000000003,1.113183,12259,14807,10850,991,6543,40,235,0,1460
71,2016-03-02 20:31:27.532145,1456947087.532145,DECA020000000002,1.167675,15227,15162,14993,1590,7275,64,241,0,1462
71,2016-03-02 20:31:27.532145,1456947087.532145,DECA020000000003,1.132498,6946,13956,14745,954,6691,40,239,0,1464
72,2016-03-02 20:31:27.563345,1456947087.563345,DECA020000000002,1.168848,14487,15201,14632,1548,7180,60,234,0,1466
72,2016-03-02 20:31:27.563345,1456947087.563345,DECA020000000003,1.121944,6359,14582,14191,1042,6547,44,241,0,1468
73,2016-03-02 20:31:27.594545,1456947087.594545,DECA020000000002,1.134843,14803,15912,15396,1648,7532,64,241,0,1470
73,2016-03-02 20:31:27.594545,1456947087.594545,DECA020000000003,1.081523,9173,15027,13721,1080,6840,44,240,0,1472
74,2016-03-02 20:31:27.625746,1456947087.625746,DECA020000000002,1.146569,15933,15430,9345,1644,7815,64,240,0,1474
74,2016-03-02 20:31:27.641346,1456947087.641346,DECA020000000003,1.088559,8764,14922,13207,996,6610,40,239,0,1476
75,2016-03-02 20:31:27.656946,1456947087.656946,DECA020000000002,1.146569,14455,15027,12503,1446,6807,56,229,0,1478
75,2016-03-02 20:31:27.672546,1456947087.672546,DECA020000000003,1.112010,7641,14608,13809,1041,6636,44,239,0,1480
76,2016-03-02 20:31:27.688146,1456947087.688146,DECA020000000002,1.159467,14482,15750,15439,1547,7545,60,236,0,1482
76,2016-03-02 20:31:27.703746,1456947087.703746,DECA020000000003,1.110838,6358,14630,15476,1129,6604,44,239,0,1484
77,2016-03-02 20:31:27.719346,1456947087.719346,DECA020000000002,1.127807,15072,14719,14134,1582,7236,64,240,0,1486
77,2016-03-02 20:31:27.734946,1456947087.734946,DECA020000000003,1.116701,13529,15051,8753,1085,6568,44,237,0,1488
78,2016-03-02 20:31:27.766146,1456947087.766146,DECA020000000002,1.132498,15969,16067,12593,1708,7612,64,237,0,1490
78,2016-03-02 20:31:27.766146,1456947087.766146,DECA020000000003,1.107320,6287,14730,15115,994,6671,40,239,0,1492
79,2016-03-02 20:31:27.797346,1456947087.797346,DECA020000000002,1.152432,15211,15384,9271,1398,7675,56,242,0,1494
79,2016-03-02 20:31:27.812946,1456947087.812946,DECA020000000003,1.082696,9309,15522,13483,1027,6670,40,237,0,1496
80,2016-03-02 20:31:27.828546,1456947087.828546,DECA020000000002,1.150087,15666,15739,10966,1606,7350,60,233,0,1498
80,2016-03-02 20:31:27.844146,1456947087.844146,DECA020000000003,1.102630,13904,15142,8648,1035,6320,40,234,0,1500
81,2016-03-02 20:31:27.859746,1456947087.859746,DECA020000000002,1.150087,15420,15635,10445,1651,7534,64,238,0,1502
81,2016-03-02 20:31:27.875346,1456947087.875346,DECA020000000003,1.089731,10714,15480,12024,1034,6523,40,237,0,1504
82,2016-03-02 20:31:27.890946,1456947087.890946,DECA020000000002,1.153604,14963,14445,8899,1487,7242,60,238,0,1506
82,2016-03-02 20:31:27.906546,1456947087.906546,DECA020000000003,1.110838,11934,15717,11051,1029,6682,40,240,0,1508
83,2016-03-02 20:31:27.922146,1456947087.922146,DECA020000000002,1.133670,16150,15896,9672,1603,7787,60,239,0,1510
83,2016-03-02 20:31:27.937746,1456947087.937746,DECA020000000003,1.119046,10862,16132,12411,1128,6850,44,241,0,1512
84,2016-03-02 20:31:27.968946,1456947087.968946,DECA020000000002,1.182919,14619,16251,15788,1612,7868,60,240,0,1514
84,2016-03-02 20:31:27.968946,1456947087.968946,DECA020000000003,1.117873,6879,14617,13911,952,6461,40,236,0,1516
85,2016-03-02 20:31:28.000146,1456947088.000146,DECA020000000002,1.116082,16022,16104,12846,1656,7669,64,240,0,1518
85,2016-03-02 20:31:28.015746,1456947088.015746,DECA020000000003,1.079178,10396,15413,13215,1085,6957,44,242,0,1520
86,2016-03-02 20:31:28.031346,1456947088.031346,DECA020000000002,1.113183,15826,16019,11191,1647,7646,64,239,0,1522
86,2016-03-02 20:31:28.046946,1456947088.046946,DECA020000000003,1.099112,7223,15118,14157,991,6828,40,240,0,1524
87,2016-03-02 20:31:28.062546,1456947088.062546,DECA020000000002,1.132498,15183,14663,8588,1488,7347,60,238,0,1526
87,2016-03-02 20:31:28.078146,1456947088.078146,DECA020000000003,1.119046,11513,15856,13324,959,7698,40,256,0,1528
88,2016-03-02 20:31:28.093746,1456947088.093746,DECA020000000002,1.146569,15157,15110,8555,1485,7233,60,237,0,1530
88,2016-03-02 20:31:28.109346,1456947088.109346,DECA020000000003,1.099112,12945,15017,9478,1087,6401,44,236,0,1532
89,2016-03-02 20:31:28.124946,1456947088.124946,DECA020000000002,1.162985,14046,15891,15850,1746,7722,68,240,0,1534
89,2016-03-02 20:31:28.140546,1456947088.140546,DECA020000000003,1.083868,9944,14264,12229,951,6169,40,234,0,1536
90,2016-03-02 20:31:28.156146,1456947088.156146,DECA020000000002,1.154777,14760,16059,15703,1552,7722,60,242,0,1538
90,2016-03-02 20:31:28.171746,1456947088.171746,DECA020000000003,1.109665,8445,15263,13378,940,6668,36,234,0,1540
91,2016-03-02 20:31:28.202947,1456947088.202947,DECA020000000002,1.157122,14977,16373,15836,1708,7863,64,242,0,1542
91,2016-03-02 20:31:28.218547,1456947088.218547,DECA020000000003,1.072142,7287,15263,14413,994,6882,40,238,0,1544
92,2016-03-02 20:31:28.234147,1456947088.234147,DECA020000000002,1.131325,14846,15077,14414,1587,7326,64,241,0,1546
92,2016-03-02 20:31:28.234147,1456947088.234147,DECA020000000003,1.112010,14192,15483,8949,994,6770,40,242,0,1548
93,2016-03-02 20:31:28.265347,1456947088.265347,DECA020000000002,1.114909,15160,15594,11944,1452,7280,56,239,0,1550
93,2016-03-02 20:31:28.280947,1456947088.280947,DECA020000000003,1.101457,11337,15442,10998,938,6392,36,235,0,1552
94,2016-03-02 20:31:28.296547,1456947088.296547,DECA020000000002,1.138361,16245,16037,9520,1506,7958,56,239,0,1554
94,2016-03-02 20:31:28.312147,1456947088.312147,DECA020000000003,1.110838,14348,15536,8740,840,7002,32,241,0,1556
95,2016-03-02 20:31:28.327747,1456947088.327747,DECA020000000002,1.125462,15566,15179,9707,1547,7480,60,234,0,1558
95,2016-03-02 20:31:28.343347,1456947088.343347,DECA020000000003,1.082696,8959,15391,13009,1031,6599,40,232,0,1560
96,2016-03-02 20:31:28.358947,1456947088.358947,DECA020000000002,1.150087,15984,15831,8854,1556,7807,60,238,0,1562
96,2016-03-02 20:31:28.374547,1456947088.374547,DECA020000000003,1.116701,11250,14930,11810,994,6583,40,236,0,1564
97,2016-03-02 20:31:28.405747,1456947088.405747,DECA020000000002,1.111391,16063,16355,14818,1556,8015,60,243,0,1566
97,2016-03-02 20:31:28.405747,1456947088.405747,DECA020000000003,1.113736,8210,15531,13922,990,7015,40,241,0,1568
98,2016-03-02 20:31:28.436947,1456947088.436947,DECA020000000002,1.143051,14088,16063,15745,1610,7654,60,239,0,1570
98,2016-03-02 20:31:28.436947,1456947088.436947,DECA020000000003,1.082696,9897,15436,11832,936,6327,36,237,0,1572
99,2016-03-02 20:31:28.468147,1456947088.468147,DECA020000000002,1.116082,16239,16047,12493,1753,7785,68,243,0,1574
99,2016-03-02 20:31:28.483747,1456947088.483747,DECA020000000003,1.111391,6891,14374,13759,867,6360,36,236,0,1576
100,2016-03-02 20:31:28.499347,1456947088.499347,DECA020000000002,1.171193,14309,15679,15404,1653,7473,64,236,0,1578
100,2016-03-02 20:31:28.514947,1456947088.514947,DECA020000000003,1.110838,13393,14887,9137,991,6416,40,235,0,1580
101,2016-03-02 20:31:28.530547,1456947088.530547,DECA020000000002,1.125462,16068,15576,12516,1544,7640,60,241,0,1582
101,2016-03-02 20:31:28.546147,1456947088.546147,DECA020000000003,1.113183,6902,14634,14605,1089,6591,44,235,0,1584
102,2016-03-02 20:31:28.561747,1456947088.561747,DECA020000000002,1.137188,14969,15549,14617,1405,7136,52,229,0,1586
102,2016-03-02 20:31:28.577347,1456947088.577347,DECA020000000003,1.096767,8262,14933,13780,1042,6768,44,242,0,1588
103,2016-03-02 20:31:28.592947,1456947088.592947,DECA020000000002,1.146569,15071,15318,9314,1399,7607,56,243,0,1590
103,2016-03-02 20:31:28.608547,1456947088.608547,DECA020000000003,1.109665,7391,15172,14932,1086,7041,44,243,0,1592
104,2016-03-02 20:31:28.624147,1456947088.624147,DECA020000000002,1.138361,15424,15325,14411,1493,7478,60,241,0,1594
104,2016-03-02 20:31:28.639747,1456947088.639747,DECA020000000003,1.106148,7463,15427,14699,994,7143,40,243,0,1596
105,2016-03-02 20:31:28.655347,1456947088.655347,DECA020000000002,1.145396,15533,15067,8549,1550,7506,60,235,0,1598
105,2016-03-02 20:31:28.670947,1456947088.670947,DECA020000000003,1.070970,9667,15869,13063,936,6745,36,239,0,1600
106,2016-03-02 20:31:28.702147,1456947088.702147,DECA020000000002,1.144224,15542,15141,8248,1449,7435,56,242,0,1602
106,2016-03-02 20:31:28.702147,1456947088.702147,DECA020000000003,1.115528,14075,14707,8852,1044,6594,44,238,0,1604
107,2016-03-02 20:31:28.733347,1456947088.733347,DECA020000000002,1.127807,15189,15491,14671,1550,7375,60,239,0,1606
107,2016-03-02 20:31:28.748947,1456947088.748947,DECA020000000003,1.117873,12597,15231,10226,932,6514,36,237,0,1608
108,2016-03-02 20:31:28.764548,1456947088.764548,DECA020000000002,1.115528,14776,15418,14860,1645,7402,64,238,0,1610
108,2016-03-02 20:31:28.780148,1456947088.780148,DECA020000000003,1.106148,10147,15554,11824,934,6450,36,234,0,1612
109,2016-03-02 20:31:28.795748,1456947088.795748,DECA020000000002,1.151259,14683,16013,15673,1550,7703,60,239,0,1614
109,2016-03-02 20:31:28.811348,1456947088.811348,DECA020000000003,1.116701,9936,14390,11400,987,5888,40,228,0,1616
