sequence,iso,unix,euid,ranging,fpAmp1,fpAmp2,fpAmp3,ldeThreshold,maxGrowthCIR,stdNoise,preamCount,timeouts,rxmsgs
7,2016-03-02 20:12:03.482102,1456945923.482102,DECA020000000003,1.082696,14968,15281,10280,1341,6776,52,231,0,1092
8,2016-03-02 20:12:03.513302,1456945923.513302,DECA020000000002,1.123117,13142,15467,13846,1245,7249,48,232,0,1094
8,2016-03-02 20:12:03.513302,1456945923.513302,DECA020000000003,1.041655,14542,15483,13155,1436,7268,56,236,0,1096
9,2016-03-02 20:12:03.544502,1456945923.544502,DECA020000000002,1.160640,15106,15799,14210,1547,7599,60,243,0,1098
9,2016-03-02 20:12:03.560102,1456945923.560102,DECA020000000003,1.054554,15057,16171,12786,1598,7550,60,240,0,1100
10,2016-03-02 20:12:03.575702,1456945923.575702,DECA020000000002,1.117254,14393,15931,14282,1709,7556,64,237,0,1102
10,2016-03-02 20:12:03.591302,1456945923.591302,DECA020000000003,1.047518,13849,15703,13200,1433,7019,56,239,0,1104
11,2016-03-02 20:12:03.606902,1456945923.606902,DECA020000000002,1.127807,14704,16218,14016,1608,7814,60,240,0,1106
11,2016-03-02 20:12:03.622502,1456945923.622502,DECA020000000003,1.049863,13409,15768,14240,1431,7223,56,235,0,1108
12,2016-03-02 20:12:03.638102,1456945923.638102,DECA020000000002,1.148914,15408,15882,11942,1549,7317,60,237,0,1110
12,2016-03-02 20:12:03.653702,1456945923.653702,DECA020000000003,1.051036,13305,14635,13573,1567,6894,64,231,0,1112
13,2016-03-02 20:12:03.669302,1456945923.669302,DECA020000000002,1.170021,11792,14801,14697,1387,7420,56,235,0,1114
13,2016-03-02 20:12:03.684902,1456945923.684902,DECA020000000003,1.052208,13994,15928,14086,1497,7518,56,235,0,1116
14,2016-03-02 20:12:03.700502,1456945923.700502,DECA020000000002,1.148914,13868,15568,15025,1449,7762,56,239,0,1118
14,2016-03-02 20:12:03.716102,1456945923.716102,DECA020000000003,1.051036,14146,15714,13656,1489,7242,56,234,0,1120
15,2016-03-02 20:12:03.747302,1456945923.747302,DECA020000000002,1.158295,14618,15368,10850,1542,7225,60,235,0,1122
15,2016-03-02 20:12:03.747302,1456945923.747302,DECA020000000003,1.044000,14110,15310,11840,1438,6647,56,234,0,1124
16,2016-03-02 20:12:03.778502,1456945923.778502,DECA020000000002,1.157122,11699,16027,15378,1501,7506,56,237,0,1126
16,2016-03-02 20:12:03.778502,1456945923.778502,DECA020000000003,1.034620,13516,14699,13074,1375,6796,56,233,0,1128
17,2016-03-02 20:12:03.809702,1456945923.809702,DECA020000000002,1.126635,13366,15944,15191,1715,7685,64,236,0,1130
17,2016-03-02 20:12:03.825302,1456945923.825302,DECA020000000003,1.054554,15292,15089,10000,1533,6888,60,232,0,1132
18,2016-03-02 20:12:03.840902,1456945923.840902,DECA020000000002,1.157122,12919,15644,15022,1348,7505,52,234,0,1134
18,2016-03-02 20:12:03.856502,1456945923.856502,DECA020000000003,1.054554,14424,14866,11431,1337,6387,52,230,0,1136
19,2016-03-02 20:12:03.872102,1456945923.872102,DECA020000000002,1.132498,13525,16087,15227,1600,7783,60,237,0,1138
19,2016-03-02 20:12:03.887702,1456945923.887702,DECA020000000003,1.056899,13798,15066,13527,1481,7130,60,236,0,1140
20,2016-03-02 20:12:03.903302,1456945923.903302,DECA020000000002,1.147741,13556,15959,15111,1505,7699,56,237,0,1142
20,2016-03-02 20:12:03.918902,1456945923.918902,DECA020000000003,1.039310,12303,15554,14165,1337,6870,52,237,0,1144
21,2016-03-02 20:12:03.934503,1456945923.934503,DECA020000000002,1.132498,14631,16020,14461,1548,7776,60,239,0,1146
21,2016-03-02 20:12:03.950103,1456945923.950103,DECA020000000003,1.048691,13964,15287,13756,1478,7381,60,243,0,1148
22,2016-03-02 20:12:03.981303,1456945923.981303,DECA020000000002,1.177056,12782,15285,14635,1342,7587,52,235,0,1150
22,2016-03-02 20:12:03.981303,1456945923.981303,DECA020000000003,1.076833,15093,15148,8558,1529,6903,60,233,0,1152
23,2016-03-02 20:12:04.012503,1456945924.012503,DECA020000000002,1.145396,14431,15084,13543,1450,7188,56,234,0,1154
23,2016-03-02 20:12:04.012503,1456945924.012503,DECA020000000003,1.073315,15149,14956,10744,1479,6668,60,237,0,1156
24,2016-03-02 20:12:04.043703,1456945924.043703,DECA020000000002,1.144224,15673,15419,8482,1546,7388,60,235,0,1158
24,2016-03-02 20:12:04.059303,1456945924.059303,DECA020000000003,1.049863,14118,15733,13008,1489,7037,56,232,0,1160
25,2016-03-02 20:12:04.074903,1456945924.074903,DECA020000000002,1.109665,14703,15173,13979,1542,7205,60,234,0,1162
25,2016-03-02 20:12:04.090503,1456945924.090503,DECA020000000003,1.059244,14387,15254,12700,1241,6977,48,229,0,1164
26,2016-03-02 20:12:04.106103,1456945924.106103,DECA020000000002,1.134843,12186,15670,14691,1349,7137,52,234,0,1166
26,2016-03-02 20:12:04.121703,1456945924.121703,DECA020000000003,1.053381,13145,15979,14754,1500,7560,56,236,0,1168
27,2016-03-02 20:12:04.137303,1456945924.137303,DECA020000000002,1.137188,14499,14258,12655,1483,7002,60,232,0,1170
27,2016-03-02 20:12:04.152903,1456945924.152903,DECA020000000003,1.080351,11575,14843,13424,1441,6315,56,228,0,1172
28,2016-03-02 20:12:04.168503,1456945924.168503,DECA020000000002,1.161813,15502,15338,8268,1339,7615,52,234,0,1174
28,2016-03-02 20:12:04.184103,1456945924.184103,DECA020000000003,1.080351,9544,14482,14542,1381,6586,56,233,0,1176
29,2016-03-02 20:12:04.215303,1456945924.215303,DECA020000000002,1.160640,15199,16220,12967,1353,7715,52,242,0,1178
29,2016-03-02 20:12:04.215303,1456945924.215303,DECA020000000003,1.060417,14505,15795,13339,1493,7332,56,234,0,1180
30,2016-03-02 20:12:04.246503,1456945924.246503,DECA020000000002,1.160640,15402,15410,8525,1436,7625,56,234,0,1182
30,2016-03-02 20:12:04.262103,1456945924.262103,DECA020000000003,1.078005,13431,15972,14786,1493,7686,56,236,0,1184
31,2016-03-02 20:12:04.277703,1456945924.277703,DECA020000000002,1.144224,15286,15700,10056,1649,7457,64,236,0,1186
31,2016-03-02 20:12:04.293303,1456945924.293303,DECA020000000003,1.047518,13814,15884,13995,1433,7449,56,236,0,1188
32,2016-03-02 20:12:04.308903,1456945924.308903,DECA020000000002,1.131325,13463,15283,15010,1486,7629,60,238,0,1190
32,2016-03-02 20:12:04.324503,1456945924.324503,DECA020000000003,1.049863,14297,16217,14163,1598,7666,60,239,0,1192
33,2016-03-02 20:12:04.340103,1456945924.340103,DECA020000000002,1.153604,12576,14990,14310,1576,7173,64,238,0,1194
33,2016-03-02 20:12:04.355703,1456945924.355703,DECA020000000003,1.073315,11042,15151,14805,1238,6939,48,233,0,1196
34,2016-03-02 20:12:04.371303,1456945924.371303,DECA020000000002,1.132498,14824,16065,14091,1444,7893,56,241,0,1198
34,2016-03-02 20:12:04.386903,1456945924.386903,DECA020000000003,1.060417,15118,14974,10566,1531,6861,60,231,0,1200
35,2016-03-02 20:12:04.402503,1456945924.402503,DECA020000000002,1.141879,15283,16041,12597,1505,7471,56,238,0,1202
35,2016-03-02 20:12:04.418103,1456945924.418103,DECA020000000003,1.046345,10676,15746,15132,1590,7095,60,233,0,1204
36,2016-03-02 20:12:04.449303,1456945924.449303,DECA020000000002,1.166503,13793,16088,15536,1549,8111,60,242,0,1206
36,2016-03-02 20:12:04.449303,1456945924.449303,DECA020000000003,1.058071,15826,15899,11368,1536,7459,60,237,0,1208
37,2016-03-02 20:12:04.480503,1456945924.480503,DECA020000000002,1.165330,13209,14946,14758,1392,7381,56,235,0,1210
37,2016-03-02 20:12:04.496103,1456945924.496103,DECA020000000003,1.052208,14098,15220,11488,1530,6567,60,231,0,1212
38,2016-03-02 20:12:04.511704,1456945924.511704,DECA020000000002,1.146569,14977,15843,14942,1345,7934,52,242,0,1214
38,2016-03-02 20:12:04.527304,1456945924.527304,DECA020000000003,1.036965,14175,15777,13938,1597,7451,60,234,0,1216
39,2016-03-02 20:12:04.542904,1456945924.542904,DECA020000000002,1.140706,15044,15334,14365,1390,7535,56,240,0,1218
39,2016-03-02 20:12:04.558504,1456945924.558504,DECA020000000003,1.035792,14099,15535,12855,1242,6974,48,231,0,1220
40,2016-03-02 20:12:04.574104,1456945924.574104,DECA020000000002,1.147741,15640,14673,9375,1642,7184,64,235,0,1222
40,2016-03-02 20:12:04.589704,1456945924.589704,DECA020000000003,1.059244,15119,15147,8494,1526,6861,60,232,0,1224
41,2016-03-02 20:12:04.620904,1456945924.620904,DECA020000000002,1.145396,13594,16218,15508,1545,8030,60,241,0,1226
41,2016-03-02 20:12:04.620904,1456945924.620904,DECA020000000003,1.072142,12604,15240,14384,1436,7136,56,231,0,1228
42,2016-03-02 20:12:04.652104,1456945924.652104,DECA020000000002,1.145396,14816,15093,13763,1548,7156,60,235,0,1230
42,2016-03-02 20:12:04.652104,1456945924.652104,DECA020000000003,1.051036,14208,15246,13065,1432,7067,56,232,0,1232
43,2016-03-02 20:12:04.683304,1456945924.683304,DECA020000000002,1.155950,15888,16204,10911,1612,7783,60,240,0,1234
43,2016-03-02 20:12:04.698904,1456945924.698904,DECA020000000003,1.053381,13332,15130,13530,1233,6967,48,234,0,1236
44,2016-03-02 20:12:04.714504,1456945924.714504,DECA020000000002,1.144224,11435,15488,14921,1446,7243,56,232,0,1238
44,2016-03-02 20:12:04.730104,1456945924.730104,DECA020000000003,1.055726,9595,15694,15300,1437,6888,56,235,0,1240
45,2016-03-02 20:12:04.745704,1456945924.745704,DECA020000000002,1.118427,14278,16308,14818,1605,7949,60,241,0,1242
45,2016-03-02 20:12:04.761304,1456945924.761304,DECA020000000003,1.051036,14456,15530,13320,1146,7339,44,237,0,1244
46,2016-03-02 20:12:04.776904,1456945924.776904,DECA020000000002,1.151259,13505,15267,15316,1451,7530,56,238,0,1246
46,2016-03-02 20:12:04.792504,1456945924.792504,DECA020000000003,1.047518,13860,15165,12026,1147,6494,44,232,0,1248
47,2016-03-02 20:12:04.808104,1456945924.808104,DECA020000000002,1.152432,15470,14443,8142,1545,7280,60,238,0,1250
47,2016-03-02 20:12:04.823704,1456945924.823704,DECA020000000003,1.072142,15907,15657,9408,1532,7224,60,238,0,1252
48,2016-03-02 20:12:04.854904,1456945924.854904,DECA020000000002,1.126635,12103,15743,14641,1244,7516,48,235,0,1254
48,2016-03-02 20:12:04.854904,1456945924.854904,DECA020000000003,1.029929,13789,15975,13962,1340,7269,52,239,0,1256
49,2016-03-02 20:12:04.886104,1456945924.886104,DECA020000000002,1.136016,13677,16026,14116,1396,7627,52,237,0,1258
49,2016-03-02 20:12:04.901704,1456945924.901704,DECA020000000003,1.046345,14369,15788,13551,1539,7381,60,235,0,1260
50,2016-03-02 20:12:04.917304,1456945924.917304,DECA020000000002,1.148914,13306,15506,13730,1386,7168,52,229,0,1262
50,2016-03-02 20:12:04.932904,1456945924.932904,DECA020000000003,1.040483,12646,14700,13364,1472,6624,60,230,0,1264
51,2016-03-02 20:12:04.948504,1456945924.948504,DECA020000000002,1.144224,14075,15113,14384,1579,7534,64,239,0,1266
51,2016-03-02 20:12:04.964104,1456945924.964104,DECA020000000003,1.052208,14534,14837,9602,1523,6537,60,230,0,1268
52,2016-03-02 20:12:04.979704,1456945924.979704,DECA020000000002,1.145396,13842,15928,14365,1546,7647,60,238,0,1270
52,2016-03-02 20:12:04.995304,1456945924.995304,DECA020000000003,1.055726,13477,15329,12872,1435,6664,56,235,0,1272
53,2016-03-02 20:12:05.010904,1456945925.010904,DECA020000000002,1.119599,14517,15630,14248,1450,7622,56,240,0,1274
53,2016-03-02 20:12:05.026504,1456945925.026504,DECA020000000003,1.040483,12674,15187,13885,1536,6791,60,235,0,1276
54,2016-03-02 20:12:05.057704,1456945925.057704,DECA020000000002,1.143051,14823,15653,14138,1452,7676,56,241,0,1278
54,2016-03-02 20:12:05.057704,1456945925.057704,DECA020000000003,1.038137,14571,15701,12836,1486,7152,56,232,0,1280
55,2016-03-02 20:12:05.088905,1456945925.088905,DECA020000000002,1.145396,13354,14496,13743,1284,7028,52,232,0,1282
55,2016-03-02 20:12:05.104505,1456945925.104505,DECA020000000003,1.063934,12509,15638,14266,1630,6939,64,233,0,1284
56,2016-03-02 20:12:05.120105,1456945925.120105,DECA020000000002,1.151259,14245,15932,14314,1348,7446,52,239,0,1286
56,2016-03-02 20:12:05.135705,1456945925.135705,DECA020000000003,1.045173,13396,15888,14205,1493,7239,56,234,0,1288
57,2016-03-02 20:12:05.151305,1456945925.151305,DECA020000000002,1.134843,14352,16089,14492,1506,7573,56,237,0,1290
57,2016-03-02 20:12:05.166905,1456945925.166905,DECA020000000003,1.059244,15286,15402,11900,1530,7212,60,233,0,1292
58,2016-03-02 20:12:05.182505,1456945925.182505,DECA020000000002,1.127807,13427,15605,14442,1546,7344,60,233,0,1294
58,2016-03-02 20:12:05.198105,1456945925.198105,DECA020000000003,1.065107,14125,14697,12685,1383,6819,56,232,0,1296
59,2016-03-02 20:12:05.213705,1456945925.213705,DECA020000000002,1.152432,15333,15348,10033,1546,7401,60,238,0,1298
59,2016-03-02 20:12:05.229305,1456945925.229305,DECA020000000003,1.059244,13324,15973,14788,1533,7733,60,238,0,1300
60,2016-03-02 20:12:05.260505,1456945925.260505,DECA020000000002,1.139533,14817,15668,13720,1347,7624,52,239,0,1302
60,2016-03-02 20:12:05.260505,1456945925.260505,DECA020000000003,1.058071,12622,15752,14321,1496,7104,56,232,0,1304
61,2016-03-02 20:12:05.291705,1456945925.291705,DECA020000000002,1.146569,13381,15913,14997,1402,7587,52,237,0,1306
61,2016-03-02 20:12:05.291705,1456945925.291705,DECA020000000003,1.089731,14243,15402,12532,1234,6796,48,233,0,1308
62,2016-03-02 20:12:05.322905,1456945925.322905,DECA020000000002,1.152432,15535,16329,12873,1509,7692,56,240,0,1310
63,2016-03-02 20:12:05.354105,1456945925.354105,DECA020000000002,1.148914,13867,15057,14920,1489,7611,60,240,1,1313
63,2016-03-02 20:12:05.369705,1456945925.369705,DECA020000000003,1.051036,13459,15947,14211,1497,7280,56,235,1,1315
64,2016-03-02 20:12:05.385305,1456945925.385305,DECA020000000002,1.141879,14001,15692,14439,1547,7512,60,236,1,1317
64,2016-03-02 20:12:05.400905,1456945925.400905,DECA020000000003,1.056899,13856,15846,13408,1629,7096,64,236,1,1319
65,2016-03-02 20:12:05.416505,1456945925.416505,DECA020000000002,1.174711,15482,15657,11712,1448,7227,56,236,1,1321
65,2016-03-02 20:12:05.432105,1456945925.432105,DECA020000000003,1.036965,12242,15719,14759,1282,7232,48,234,1,1323
66,2016-03-02 20:12:05.463305,1456945925.463305,DECA020000000002,1.159467,15403,15768,11577,1644,7310,64,235,1,1325
66,2016-03-02 20:12:05.463305,1456945925.463305,DECA020000000003,1.068625,15347,15843,12564,1443,7426,56,236,1,1327
67,2016-03-02 20:12:05.494505,1456945925.494505,DECA020000000002,1.172366,10188,14870,15288,1339,7427,52,236,1,1329
67,2016-03-02 20:12:05.494505,1456945925.494505,DECA020000000003,1.051036,14094,15711,13926,1439,7505,56,236,1,1331
68,2016-03-02 20:12:05.525705,1456945925.525705,DECA020000000002,1.160640,14505,15650,14329,1453,7681,56,241,1,1333
68,2016-03-02 20:12:05.541305,1456945925.541305,DECA020000000003,1.060417,15158,15593,12695,1439,7455,56,237,1,1335
69,2016-03-02 20:12:05.556905,1456945925.556905,DECA020000000002,1.113736,14855,15223,13527,1546,7331,60,234,1,1337
69,2016-03-02 20:12:05.572505,1456945925.572505,DECA020000000003,1.051036,14163,14967,12850,1287,6955,52,233,1,1339
70,2016-03-02 20:12:05.588105,1456945925.588105,DECA020000000002,1.117873,14396,15897,14267,1449,7739,56,239,1,1341
70,2016-03-02 20:12:05.603705,1456945925.603705,DECA020000000003,1.075660,14730,15300,12785,1237,7159,48,234,1,1343
71,2016-03-02 20:12:05.619305,1456945925.619305,DECA020000000002,1.117254,13622,15459,13942,1543,7260,60,231,1,1345
71,2016-03-02 20:12:05.634905,1456945925.634905,DECA020000000003,1.046345,13182,15690,14324,1390,7199,52,234,1,1347
72,2016-03-02 20:12:05.666106,1456945925.666106,DECA020000000002,1.133670,15673,16174,12230,1741,7641,68,241,1,1349
72,2016-03-02 20:12:05.666106,1456945925.666106,DECA020000000003,1.042828,14051,14979,12760,1339,6787,52,229,1,1351
73,2016-03-02 20:12:05.697306,1456945925.697306,DECA020000000002,1.131325,13790,15812,14530,1507,7423,56,233,1,1353
73,2016-03-02 20:12:05.697306,1456945925.697306,DECA020000000003,1.054554,13812,15607,12661,1533,6804,60,233,1,1355
74,2016-03-02 20:12:05.728506,1456945925.728506,DECA020000000002,1.157122,14460,14854,14368,1301,7230,52,235,1,1357
74,2016-03-02 20:12:05.744106,1456945925.744106,DECA020000000003,1.048691,12161,15334,14067,1432,6773,56,230,1,1359
75,2016-03-02 20:12:05.759706,1456945925.759706,DECA020000000002,1.132498,13511,15510,14877,1544,7546,60,235,1,1361
75,2016-03-02 20:12:05.775306,1456945925.775306,DECA020000000003,1.045173,13845,14984,13413,1473,7099,60,236,1,1363
76,2016-03-02 20:12:05.790906,1456945925.790906,DECA020000000002,1.138361,13752,15588,14299,1605,7306,60,232,1,1365
76,2016-03-02 20:12:05.806506,1456945925.806506,DECA020000000003,1.060417,12513,15247,13726,1433,6740,56,234,1,1367
77,2016-03-02 20:12:05.822106,1456945925.822106,DECA020000000002,1.126635,15004,15378,12864,1548,7404,60,237,1,1369
77,2016-03-02 20:12:05.837706,1456945925.837706,DECA020000000003,1.053381,14137,15949,13408,1490,7287,56,235,1,1371
78,2016-03-02 20:12:05.868906,1456945925.868906,DECA020000000002,1.147741,15437,15438,9808,1338,7528,52,233,1,1373
78,2016-03-02 20:12:05.868906,1456945925.868906,DECA020000000003,1.056899,13045,15411,14049,1439,7046,56,233,1,1375
79,2016-03-02 20:12:05.900106,1456945925.900106,DECA020000000002,1.119599,13601,15363,14610,1546,7519,60,237,1,1377
79,2016-03-02 20:12:05.900106,1456945925.900106,DECA020000000003,1.080351,14844,15523,12344,1535,6900,60,233,1,1379
80,2016-03-02 20:12:05.931306,1456945925.931306,DECA020000000002,1.161813,15622,16060,12269,1604,7393,60,238,1,1381
80,2016-03-02 20:12:05.946906,1456945925.946906,DECA020000000003,1.042828,12836,15308,14278,1340,7132,52,234,1,1383
81,2016-03-02 20:12:05.962506,1456945925.962506,DECA020000000002,1.134843,14853,15353,14505,1546,7568,60,239,1,1385
81,2016-03-02 20:12:05.978106,1456945925.978106,DECA020000000003,1.056899,14380,15706,12658,1493,7091,56,234,1,1387
82,2016-03-02 20:12:05.993706,1456945925.993706,DECA020000000002,1.154777,14493,15921,13512,1598,7574,60,235,1,1389
82,2016-03-02 20:12:06.009306,1456945926.009306,DECA020000000003,1.053381,15255,14839,8628,1627,6828,64,235,1,1391
83,2016-03-02 20:12:06.024906,1456945926.024906,DECA020000000002,1.148914,14125,14752,9822,1484,6899,60,231,1,1393
83,2016-03-02 20:12:06.040506,1456945926.040506,DECA020000000003,1.072142,14420,15536,12888,1486,7073,56,230,1,1395
84,2016-03-02 20:12:06.056106,1456945926.056106,DECA020000000002,1.139533,15499,15944,10181,1550,7721,60,240,1,1397
84,2016-03-02 20:12:06.071706,1456945926.071706,DECA020000000003,1.055726,13131,14540,13549,1471,6822,60,234,1,1399
85,2016-03-02 20:12:06.102906,1456945926.102906,DECA020000000002,1.146569,14324,15380,14920,1491,7772,60,240,1,1401
85,2016-03-02 20:12:06.102906,1456945926.102906,DECA020000000003,1.054554,14815,14958,11880,1473,6947,60,233,1,1403
86,2016-03-02 20:12:06.134106,1456945926.134106,DECA020000000002,1.132498,14909,15957,13473,1710,7376,64,235,1,1405
86,2016-03-02 20:12:06.134106,1456945926.134106,DECA020000000003,1.058071,13668,15684,13349,1535,6919,60,237,1,1407
87,2016-03-02 20:12:06.165306,1456945926.165306,DECA020000000002,1.154777,13989,15215,15048,1486,7782,60,240,1,1409
87,2016-03-02 20:12:06.180906,1456945926.180906,DECA020000000003,1.079178,13025,15179,14231,1429,7258,56,234,1,1411
88,2016-03-02 20:12:06.196506,1456945926.196506,DECA020000000002,1.132498,15237,15369,13685,1551,7441,60,238,1,1413
88,2016-03-02 20:12:06.212107,1456945926.212107,DECA020000000003,1.067452,14788,15169,10833,1192,6674,48,236,1,1415
89,2016-03-02 20:12:06.227707,1456945926.227707,DECA020000000002,1.164158,15964,15599,8866,1544,7721,60,238,1,1417
89,2016-03-02 20:12:06.243307,1456945926.243307,DECA020000000003,1.056899,15373,15836,12572,1344,7469,52,236,1,1419
90,2016-03-02 20:12:06.258907,1456945926.258907,DECA020000000002,1.161813,15822,15851,10938,1444,7470,56,239,1,1421
90,2016-03-02 20:12:06.274507,1456945926.274507,DECA020000000003,1.056899,15651,16075,11973,1537,7487,60,240,1,1423
91,2016-03-02 20:12:06.290107,1456945926.290107,DECA020000000002,1.175884,14341,14996,14794,1512,7707,64,241,1,1425
91,2016-03-02 20:12:06.305707,1456945926.305707,DECA020000000003,1.052208,9872,15115,14060,1428,6336,56,233,1,1427
92,2016-03-02 20:12:06.336907,1456945926.336907,DECA020000000002,1.164158,11506,16073,15567,1602,7590,60,238,1,1429
92,2016-03-02 20:12:06.336907,1456945926.336907,DECA020000000003,1.047518,13475,15115,13527,1142,7018,44,232,1,1431
93,2016-03-02 20:12:06.368107,1456945926.368107,DECA020000000002,1.140706,13132,15707,13797,1343,7454,52,237,1,1433
93,2016-03-02 20:12:06.368107,1456945926.368107,DECA020000000003,1.047518,14975,16008,13683,1532,7795,60,243,1,1435
94,2016-03-02 20:12:06.399307,1456945926.399307,DECA020000000002,1.157122,15780,15391,9693,1556,7234,60,235,1,1437
94,2016-03-02 20:12:06.399307,1456945926.399307,DECA020000000003,1.067452,10508,15160,14631,1384,6994,56,236,1,1439
95,2016-03-02 20:12:06.430507,1456945926.430507,DECA020000000002,1.152432,15120,15562,14639,1642,7785,64,242,1,1441
95,2016-03-02 20:12:06.446107,1456945926.446107,DECA020000000003,1.067452,13463,15333,13669,1338,7083,52,233,1,1443
96,2016-03-02 20:12:06.461707,1456945926.461707,DECA020000000002,1.167675,15020,15942,10752,1546,7600,60,241,1,1445
96,2016-03-02 20:12:06.477307,1456945926.477307,DECA020000000003,1.051036,14443,15604,12983,1435,7143,56,233,1,1447
97,2016-03-02 20:12:06.492907,1456945926.492907,DECA020000000002,1.148914,13106,15655,15306,1447,7728,56,237,1,1449
97,2016-03-02 20:12:06.508507,1456945926.508507,DECA020000000003,1.044000,14327,16164,14141,1395,7663,52,238,1,1451
98,2016-03-02 20:12:06.524107,1456945926.524107,DECA020000000002,1.159467,15456,15168,11979,1646,7283,64,237,1,1453
98,2016-03-02 20:12:06.539707,1456945926.539707,DECA020000000003,1.062762,12688,15225,13508,1434,6699,56,233,1,1455
99,2016-03-02 20:12:06.555307,1456945926.555307,DECA020000000002,1.130153,10554,15559,15464,1339,7744,52,234,1,1457
99,2016-03-02 20:12:06.570907,1456945926.570907,DECA020000000003,1.046345,13698,15928,14258,1399,7458,52,235,1,1459
100,2016-03-02 20:12:06.602107,1456945926.602107,DECA020000000002,1.166503,14570,15317,14411,1394,7627,56,240,1,1461
100,2016-03-02 20:12:06.602107,1456945926.602107,DECA020000000003,1.063934,11757,15751,14898,1342,7158,52,235,1,1463
101,2016-03-02 20:12:06.633307,1456945926.633307,DECA020000000002,1.175884,15469,15731,10123,1545,7376,60,235,1,1465
101,2016-03-02 20:12:06.633307,1456945926.633307,DECA020000000003,1.044000,13442,14660,13401,1381,6857,56,230,1,1467
102,2016-03-02 20:12:06.664507,1456945926.664507,DECA020000000002,1.124290,15731,15812,11662,1650,7456,64,240,1,1469
102,2016-03-02 20:12:06.680107,1456945926.680107,DECA020000000003,1.062762,13488,15181,12064,1438,6449,56,230,1,1471
103,2016-03-02 20:12:06.695707,1456945926.695707,DECA020000000002,1.150087,14477,14698,8445,1478,6852,60,233,1,1473
103,2016-03-02 20:12:06.711307,1456945926.711307,DECA020000000003,1.066279,13861,15150,13151,1535,7017,60,233,1,1475
104,2016-03-02 20:12:06.726907,1456945926.726907,DECA020000000002,1.128980,14136,15722,14040,1406,7387,52,233,1,1477
104,2016-03-02 20:12:06.742507,1456945926.742507,DECA020000000003,1.066279,14240,15269,12755,1534,6870,60,228,1,1479
105,2016-03-02 20:12:06.758107,1456945926.758107,DECA020000000002,1.140706,15613,15693,12323,1449,7424,56,239,1,1481
105,2016-03-02 20:12:06.773707,1456945926.773707,DECA020000000003,1.072142,14499,15357,11401,1434,6740,56,231,1,1483
106,2016-03-02 20:12:06.789308,1456945926.789308,DECA020000000002,1.143051,14939,15916,13719,1453,7780,56,239,1,1485
106,2016-03-02 20:12:06.804908,1456945926.804908,DECA020000000003,1.076833,12660,15159,13948,1434,6746,56,235,1,1487
107,2016-03-02 20:12:06.820508,1456945926.820508,DECA020000000002,1.141879,15044,15419,13123,1559,7391,60,237,1,1489
107,2016-03-02 20:12:06.836108,1456945926.836108,DECA020000000003,1.051036,13404,15556,13970,1436,7239,56,237,1,1491
108,2016-03-02 20:12:06.867308,1456945926.867308,DECA020000000002,1.167675,15386,15310,12535,1547,7290,60,237,1,1493
108,2016-03-02 20:12:06.867308,1456945926.867308,DECA020000000003,1.060417,12502,14588,14182,1147,7049,48,236,1,1495
109,2016-03-02 20:12:06.898508,1456945926.898508,DECA020000000002,1.124290,14124,15043,14764,1517,7673,64,241,1,1497
109,2016-03-02 20:12:06.898508,1456945926.898508,DECA020000000003,1.053381,13744,15001,13189,1333,6987,52,232,1,1499
