sequence,iso,unix,euid,ranging,fpAmp1,fpAmp2,fpAmp3,ldeThreshold,maxGrowthCIR,stdNoise,preamCount,timeouts,rxmsgs
387,2016-03-02 20:20:05.002147,1456946405.002147,DECA020000000003,1.106148,15516,15183,8405,1138,6474,44,232,1,4086
388,2016-03-02 20:20:05.033347,1456946405.033347,DECA020000000002,1.123117,15308,15136,12401,1547,7024,60,233,1,4088
388,2016-03-02 20:20:05.048947,1456946405.048947,DECA020000000003,1.086214,15220,15208,8426,1135,6445,44,234,1,4090
389,2016-03-02 20:20:05.064547,1456946405.064547,DECA020000000002,1.121944,15250,15847,11731,1603,7501,60,234,1,4092
389,2016-03-02 20:20:05.080147,1456946405.080147,DECA020000000003,1.070970,11657,12636,10460,936,4420,36,196,1,4094
390,2016-03-02 20:20:05.095747,1456946405.095747,DECA020000000002,1.119599,15440,15900,11869,1543,7630,60,237,1,4096
390,2016-03-02 20:20:05.111347,1456946405.111347,DECA020000000003,1.052208,15133,15738,10829,1280,6566,48,234,1,4098
391,2016-03-02 20:20:05.126947,1456946405.126947,DECA020000000002,1.144224,14156,15837,15330,1452,7821,56,239,1,4100
391,2016-03-02 20:20:05.142547,1456946405.142547,DECA020000000003,1.080351,13085,14701,13157,1000,6234,40,233,1,4102
392,2016-03-02 20:20:05.158147,1456946405.158147,DECA020000000002,1.171193,15870,15260,12091,1747,7809,68,238,1,4104
392,2016-03-02 20:20:05.173747,1456946405.173747,DECA020000000003,1.052208,14931,16270,13241,1386,7054,52,241,1,4106
393,2016-03-02 20:20:05.189347,1456946405.189347,DECA020000000002,1.089731,14344,15777,13776,1714,7380,64,234,1,4108
393,2016-03-02 20:20:05.204947,1456946405.204947,DECA020000000003,1.093249,8874,15425,15080,1130,6341,44,234,1,4110
394,2016-03-02 20:20:05.220548,1456946405.220548,DECA020000000002,1.154777,13677,15926,15459,1715,7720,64,236,1,4112
394,2016-03-02 20:20:05.236148,1456946405.236148,DECA020000000003,1.096767,12376,15394,14536,1041,6708,40,234,1,4114
395,2016-03-02 20:20:05.267348,1456946405.267348,DECA020000000002,1.126635,15078,16063,11708,1753,7739,68,240,1,4116
395,2016-03-02 20:20:05.267348,1456946405.267348,DECA020000000003,1.086214,13735,15838,14236,1243,7002,48,237,1,4118
396,2016-03-02 20:20:05.298548,1456946405.298548,DECA020000000002,1.167675,15266,14639,8583,1540,7483,60,232,1,4120
396,2016-03-02 20:20:05.298548,1456946405.298548,DECA020000000003,1.079178,13522,14809,11740,1237,5703,48,229,1,4122
397,2016-03-02 20:20:05.329748,1456946405.329748,DECA020000000002,1.131325,14525,14716,12918,1390,7315,56,230,1,4124
397,2016-03-02 20:20:05.345348,1456946405.345348,DECA020000000003,1.087386,13564,15252,13884,1090,6741,44,238,1,4126
398,2016-03-02 20:20:05.360948,1456946405.360948,DECA020000000002,1.177056,14008,15699,14963,1648,7596,64,236,1,4128
398,2016-03-02 20:20:05.376548,1456946405.376548,DECA020000000003,1.068625,13564,14929,13061,1187,6349,48,234,1,4130
399,2016-03-02 20:20:05.392148,1456946405.392148,DECA020000000002,1.133670,15640,15175,10503,1750,7566,68,236,1,4132
399,2016-03-02 20:20:05.407748,1456946405.407748,DECA020000000003,1.102630,13321,15872,14509,1329,7040,52,241,1,4134
400,2016-03-02 20:20:05.423348,1456946405.423348,DECA020000000002,1.158295,12555,15138,13772,1449,6988,56,232,1,4136
400,2016-03-02 20:20:05.438948,1456946405.438948,DECA020000000003,1.104975,9417,15255,15138,1234,6474,48,234,1,4138
401,2016-03-02 20:20:05.454548,1456946405.454548,DECA020000000002,1.132498,14904,15853,12751,1649,7724,64,236,1,4140
401,2016-03-02 20:20:05.470148,1456946405.470148,DECA020000000003,1.056899,13971,15648,13092,1184,6575,44,232,1,4142
402,2016-03-02 20:20:05.501348,1456946405.501348,DECA020000000002,1.127807,14872,15701,13582,1721,7723,64,234,1,4144
402,2016-03-02 20:20:05.501348,1456946405.501348,DECA020000000003,1.073315,14024,16086,14005,1334,6825,52,240,1,4146
403,2016-03-02 20:20:05.532548,1456946405.532548,DECA020000000002,1.119599,15009,15182,8899,1534,7469,60,234,1,4148
403,2016-03-02 20:20:05.532548,1456946405.532548,DECA020000000003,1.085041,13284,15679,13389,1333,6458,52,235,1,4150
404,2016-03-02 20:20:05.563748,1456946405.563748,DECA020000000002,1.119599,13798,14676,14770,1446,7344,56,230,1,4152
404,2016-03-02 20:20:05.579348,1456946405.579348,DECA020000000003,1.073315,15158,15450,11997,1234,6696,48,236,1,4154
405,2016-03-02 20:20:05.594948,1456946405.594948,DECA020000000002,1.192300,14749,15742,13470,1651,7650,64,237,1,4156
405,2016-03-02 20:20:05.610548,1456946405.610548,DECA020000000003,1.079178,13127,14902,13724,1185,6499,48,237,1,4158
406,2016-03-02 20:20:05.626148,1456946405.626148,DECA020000000002,1.116701,14587,15396,14860,1750,7681,68,238,1,4160
406,2016-03-02 20:20:05.641748,1456946405.641748,DECA020000000003,1.110219,12761,15680,14906,1427,7048,56,241,1,4162
407,2016-03-02 20:20:05.657348,1456946405.657348,DECA020000000002,1.148914,14886,15628,13232,1545,7131,60,234,1,4164
407,2016-03-02 20:20:05.672948,1456946405.672948,DECA020000000003,1.097939,15803,15815,9415,1524,6753,60,239,1,4166
408,2016-03-02 20:20:05.688548,1456946405.688548,DECA020000000002,1.130153,15985,15672,12969,1751,7685,68,243,1,4168
408,2016-03-02 20:20:05.704148,1456946405.704148,DECA020000000003,1.089731,12317,15557,13912,1137,6411,44,232,1,4170
409,2016-03-02 20:20:05.719748,1456946405.719748,DECA020000000002,1.121944,15056,15971,13142,1717,7796,64,237,1,4172
409,2016-03-02 20:20:05.735348,1456946405.735348,DECA020000000003,1.058071,14128,15454,12804,1333,6501,52,231,1,4174
410,2016-03-02 20:20:05.766548,1456946405.766548,DECA020000000002,1.143051,15662,14965,11999,1559,7746,60,241,1,4176
410,2016-03-02 20:20:05.766548,1456946405.766548,DECA020000000003,1.053381,13335,15725,13412,1185,6544,44,232,1,4178
411,2016-03-02 20:20:05.797749,1456946405.797749,DECA020000000002,1.187609,15800,14971,10612,1640,7719,64,238,1,4180
411,2016-03-02 20:20:05.797749,1456946405.797749,DECA020000000003,1.085041,10477,15836,15216,1185,6714,44,235,1,4182
412,2016-03-02 20:20:05.828949,1456946405.828949,DECA020000000002,1.134843,14889,15679,9764,1447,7661,56,236,1,4184
412,2016-03-02 20:20:05.844549,1456946405.844549,DECA020000000003,1.085041,15241,15330,9169,1233,6476,48,235,1,4186
413,2016-03-02 20:20:05.860149,1456946405.860149,DECA020000000002,1.131325,15331,15938,8884,1345,7916,52,239,1,4188
413,2016-03-02 20:20:05.875749,1456946405.875749,DECA020000000003,1.107320,11093,16189,15293,1235,7004,48,242,1,4190
414,2016-03-02 20:20:05.891349,1456946405.891349,DECA020000000002,1.164158,13484,15945,15452,1506,8172,56,237,1,4192
414,2016-03-02 20:20:05.906949,1456946405.906949,DECA020000000003,1.081523,16319,17097,12101,1735,7793,68,255,1,4194
415,2016-03-02 20:20:05.922549,1456946405.922549,DECA020000000002,1.192300,14639,14917,14575,1776,7455,72,237,1,4196
415,2016-03-02 20:20:05.938149,1456946405.938149,DECA020000000003,1.058071,14266,15639,12445,1134,6280,44,233,1,4198
416,2016-03-02 20:20:05.953749,1456946405.953749,DECA020000000002,1.158295,14524,14742,13894,1483,7293,60,231,1,4200
416,2016-03-02 20:20:05.969349,1456946405.969349,DECA020000000003,1.088559,13446,16046,14243,1284,6879,48,239,1,4202
417,2016-03-02 20:20:06.000549,1456946406.000549,DECA020000000002,1.150087,15636,14677,9755,1442,7683,56,235,1,4204
417,2016-03-02 20:20:06.000549,1456946406.000549,DECA020000000003,1.096767,10275,15166,14523,1134,6358,44,234,1,4206
418,2016-03-02 20:20:06.031749,1456946406.031749,DECA020000000002,1.140706,12787,15617,15260,1543,7896,60,235,1,4208
418,2016-03-02 20:20:06.031749,1456946406.031749,DECA020000000003,1.086214,10315,15878,15176,1336,6589,52,240,1,4210
419,2016-03-02 20:20:06.062949,1456946406.062949,DECA020000000002,1.121944,15641,15128,12019,1550,7370,60,235,1,4212
419,2016-03-02 20:20:06.062949,1456946406.062949,DECA020000000003,1.083868,12855,15493,13962,1040,6501,40,231,1,4214
420,2016-03-02 20:20:06.094149,1456946406.094149,DECA020000000002,1.158295,15572,14651,8614,1542,7544,60,233,1,4216
420,2016-03-02 20:20:06.109749,1456946406.109749,DECA020000000003,1.082696,12541,15070,13808,1045,6433,40,234,1,4218
421,2016-03-02 20:20:06.125349,1456946406.125349,DECA020000000002,1.132498,15047,15615,13335,1558,7642,60,237,1,4220
421,2016-03-02 20:20:06.140949,1456946406.140949,DECA020000000003,1.092076,8694,15930,15592,1185,6768,44,237,1,4222
422,2016-03-02 20:20:06.156549,1456946406.156549,DECA020000000002,1.147741,14669,15549,11044,1648,7388,64,234,1,4224
422,2016-03-02 20:20:06.172149,1456946406.172149,DECA020000000003,1.096767,13008,15678,14329,1426,6870,56,239,1,4226
423,2016-03-02 20:20:06.187749,1456946406.187749,DECA020000000002,1.124290,14946,14834,14472,1683,7580,68,236,1,4228
423,2016-03-02 20:20:06.203349,1456946406.203349,DECA020000000003,1.063934,14226,15445,12841,1139,6530,44,233,1,4230
424,2016-03-02 20:20:06.234549,1456946406.234549,DECA020000000002,1.115528,14821,15972,13478,1553,7875,60,239,1,4232
424,2016-03-02 20:20:06.234549,1456946406.234549,DECA020000000003,1.108493,15969,15806,9248,1235,6795,48,240,1,4234
425,2016-03-02 20:20:06.265749,1456946406.265749,DECA020000000002,1.113183,14353,15622,15215,1543,8042,60,237,1,4236
425,2016-03-02 20:20:06.265749,1456946406.265749,DECA020000000003,1.085041,15190,15440,10138,1139,6482,44,234,1,4238
426,2016-03-02 20:20:06.296949,1456946406.296949,DECA020000000002,1.152432,14756,15371,11588,1510,6923,56,228,1,4240
426,2016-03-02 20:20:06.312549,1456946406.312549,DECA020000000003,1.081523,13860,15809,13194,1283,6608,48,233,1,4242
427,2016-03-02 20:20:06.328149,1456946406.328149,DECA020000000002,1.152432,15242,16120,13939,1359,7546,52,240,1,4244
427,2016-03-02 20:20:06.328149,1456946406.328149,DECA020000000003,1.102630,12895,15766,14063,1330,6457,52,236,1,4246
428,2016-03-02 20:20:06.359350,1456946406.35935,DECA020000000002,1.125462,14615,16023,14547,1458,7609,56,239,1,4248
428,2016-03-02 20:20:06.374950,1456946406.37495,DECA020000000003,1.059244,13992,15693,13500,1482,6734,56,233,1,4250
429,2016-03-02 20:20:06.390550,1456946406.39055,DECA020000000002,1.151259,15501,15867,9280,1646,7790,64,237,1,4252
429,2016-03-02 20:20:06.406150,1456946406.40615,DECA020000000003,1.054554,14226,15684,12951,1380,6626,52,234,1,4254
430,2016-03-02 20:20:06.421750,1456946406.42175,DECA020000000002,1.140706,15296,14766,8659,1254,7592,48,233,1,4256
430,2016-03-02 20:20:06.437350,1456946406.43735,DECA020000000003,1.108493,12388,15386,14395,1139,6700,44,236,1,4258
431,2016-03-02 20:20:06.468550,1456946406.46855,DECA020000000002,1.114356,14476,15566,12526,1351,7413,52,233,1,4260
431,2016-03-02 20:20:06.468550,1456946406.46855,DECA020000000003,1.072142,13713,15916,14256,1335,7077,52,244,1,4262
432,2016-03-02 20:20:06.499750,1456946406.49975,DECA020000000002,1.136016,14759,15161,11897,1593,7194,64,236,1,4264
432,2016-03-02 20:20:06.499750,1456946406.49975,DECA020000000003,1.087386,15817,15458,9438,1324,6478,52,240,1,4266
433,2016-03-02 20:20:06.530950,1456946406.53095,DECA020000000002,1.132498,14627,15388,9755,1542,7392,60,233,1,4268
433,2016-03-02 20:20:06.530950,1456946406.53095,DECA020000000003,1.079178,13085,15519,13823,1324,6559,52,232,1,4270
434,2016-03-02 20:20:06.562150,1456946406.56215,DECA020000000002,1.139533,13192,15459,14239,1651,7175,64,236,1,4272
434,2016-03-02 20:20:06.562150,1456946406.56215,DECA020000000003,1.069797,13917,15525,12676,1237,6194,48,234,1,4274
435,2016-03-02 20:20:06.593350,1456946406.59335,DECA020000000002,1.125462,14270,16121,14860,1553,7654,60,242,1,4276
435,2016-03-02 20:20:06.608950,1456946406.60895,DECA020000000003,1.078005,13600,14812,13025,1187,6338,48,234,1,4278
436,2016-03-02 20:20:06.624550,1456946406.62455,DECA020000000002,1.160640,15034,15761,11183,1553,7403,60,236,1,4280
436,2016-03-02 20:20:06.640150,1456946406.64015,DECA020000000003,1.069797,13597,15983,13136,1278,6618,48,237,1,4282
437,2016-03-02 20:20:06.655750,1456946406.65575,DECA020000000002,1.116082,15159,15554,9356,1548,7529,60,236,1,4284
437,2016-03-02 20:20:06.671350,1456946406.67135,DECA020000000003,1.076833,13569,15598,13668,1135,6590,44,233,1,4286
438,2016-03-02 20:20:06.702550,1456946406.70255,DECA020000000002,1.144224,15346,14845,9098,1341,7588,52,233,1,4288
438,2016-03-02 20:20:06.702550,1456946406.70255,DECA020000000003,1.101457,13743,16097,14161,1392,6908,52,238,1,4290
439,2016-03-02 20:20:06.733750,1456946406.73375,DECA020000000002,1.157122,15330,15249,14684,1593,7913,64,242,1,4292
439,2016-03-02 20:20:06.733750,1456946406.73375,DECA020000000003,1.052208,14113,14933,11608,1182,6027,48,235,1,4294
440,2016-03-02 20:20:06.764950,1456946406.76495,DECA020000000002,1.148914,15352,15343,14081,1590,7809,64,240,1,4296
440,2016-03-02 20:20:06.780550,1456946406.78055,DECA020000000003,1.082696,13042,15803,14547,1133,6993,44,237,1,4298
441,2016-03-02 20:20:06.796150,1456946406.79615,DECA020000000002,1.139533,15056,14278,9263,1541,7420,60,234,1,4300
441,2016-03-02 20:20:06.811750,1456946406.81175,DECA020000000003,1.074488,13807,16174,14556,1333,7227,52,241,1,4302
442,2016-03-02 20:20:06.827350,1456946406.82735,DECA020000000002,1.171193,14695,15489,15022,1651,7798,64,237,1,4304
442,2016-03-02 20:20:06.842950,1456946406.84295,DECA020000000003,1.088559,9289,15425,15069,1332,6374,52,231,1,4306
443,2016-03-02 20:20:06.858550,1456946406.85855,DECA020000000002,1.131325,13581,15738,14803,1652,7320,64,235,1,4308
443,2016-03-02 20:20:06.874150,1456946406.87415,DECA020000000003,1.096767,11445,15532,14515,1328,6375,52,238,1,4310
444,2016-03-02 20:20:06.889750,1456946406.88975,DECA020000000002,1.160640,15312,14601,12610,1656,7468,64,238,1,4312
444,2016-03-02 20:20:06.905350,1456946406.90535,DECA020000000003,1.100285,13068,15731,14020,1284,6633,48,232,1,4314
445,2016-03-02 20:20:06.936551,1456946406.936551,DECA020000000002,1.160640,15067,15610,12650,1539,7844,60,238,1,4316
445,2016-03-02 20:20:06.936551,1456946406.936551,DECA020000000003,1.063934,14049,15507,13011,1142,6595,44,233,1,4318
446,2016-03-02 20:20:06.967751,1456946406.967751,DECA020000000002,1.152432,14062,15747,14374,1613,7243,60,234,1,4320
446,2016-03-02 20:20:06.967751,1456946406.967751,DECA020000000003,1.078005,14323,15442,11354,1329,6251,52,233,1,4322
447,2016-03-02 20:20:06.998951,1456946406.998951,DECA020000000002,1.126635,15355,15461,12709,1746,7753,68,238,1,4324
447,2016-03-02 20:20:06.998951,1456946406.998951,DECA020000000003,1.055726,13793,15428,13209,1238,6524,48,232,1,4326
448,2016-03-02 20:20:07.030151,1456946407.030151,DECA020000000002,1.138361,15187,16162,13535,1712,8065,64,240,1,4328
448,2016-03-02 20:20:07.045751,1456946407.045751,DECA020000000003,1.054554,14390,15445,12544,1427,6580,56,234,1,4330
449,2016-03-02 20:20:07.061351,1456946407.061351,DECA020000000002,1.113736,15174,15563,8249,1438,7665,56,234,1,4332
449,2016-03-02 20:20:07.076951,1456946407.076951,DECA020000000003,1.049863,13878,15398,12725,1136,6300,44,230,1,4334
450,2016-03-02 20:20:07.092551,1456946407.092551,DECA020000000002,1.144224,15424,15038,9562,1537,7722,60,235,1,4336
450,2016-03-02 20:20:07.108151,1456946407.108151,DECA020000000003,1.090904,13984,15477,12654,1234,6272,48,235,1,4338
451,2016-03-02 20:20:07.123751,1456946407.123751,DECA020000000002,1.164158,13541,15651,14039,1643,7409,64,236,1,4340
451,2016-03-02 20:20:07.139351,1456946407.139351,DECA020000000003,1.090904,15233,15788,10638,1136,6673,44,238,1,4342
452,2016-03-02 20:20:07.170551,1456946407.170551,DECA020000000002,1.166503,13580,15674,14301,1499,7466,56,232,1,4344
452,2016-03-02 20:20:07.170551,1456946407.170551,DECA020000000003,1.063934,13656,15582,13540,1434,6616,56,233,1,4346
453,2016-03-02 20:20:07.201751,1456946407.201751,DECA020000000002,1.104975,14136,15968,15183,1813,7744,68,237,1,4348
453,2016-03-02 20:20:07.201751,1456946407.201751,DECA020000000003,1.083868,13437,15145,13436,1140,6450,44,233,1,4350
454,2016-03-02 20:20:07.232951,1456946407.232951,DECA020000000002,1.119599,15487,15437,10301,1541,7528,60,235,1,4352
454,2016-03-02 20:20:07.232951,1456946407.232951,DECA020000000003,1.066279,12845,15001,13409,1231,6279,48,231,1,4354
455,2016-03-02 20:20:07.264151,1456946407.264151,DECA020000000002,1.125462,15774,14817,8530,1348,7818,52,238,1,4356
455,2016-03-02 20:20:07.264151,1456946407.264151,DECA020000000003,1.083868,12827,15516,14207,1234,6621,48,233,1,4358
456,2016-03-02 20:20:07.295351,1456946407.295351,DECA020000000002,1.125462,15233,15526,12076,1540,7791,60,236,1,4360
456,2016-03-02 20:20:07.310951,1456946407.310951,DECA020000000003,1.060417,14386,15537,12457,1328,6263,52,235,1,4362
457,2016-03-02 20:20:07.326551,1456946407.326551,DECA020000000002,1.112010,14462,15017,14439,1439,7824,56,234,1,4364
457,2016-03-02 20:20:07.342151,1456946407.342151,DECA020000000003,1.072142,15188,16188,12988,1283,7169,48,240,1,4366
458,2016-03-02 20:20:07.357751,1456946407.357751,DECA020000000002,1.133670,14983,15445,11502,1445,7176,56,232,1,4368
458,2016-03-02 20:20:07.373351,1456946407.373351,DECA020000000003,1.074488,13534,15639,13743,1179,6604,44,232,1,4370
459,2016-03-02 20:20:07.404551,1456946407.404551,DECA020000000002,1.161813,13212,13639,9963,1137,5511,44,205,1,4372
459,2016-03-02 20:20:07.404551,1456946407.404551,DECA020000000003,1.066279,15071,15842,12254,1291,6659,48,235,1,4374
460,2016-03-02 20:20:07.420151,1456946407.420151,DECA020000000002,1.127807,13139,15604,14473,1445,7442,56,234,1,4376
460,2016-03-02 20:20:07.435751,1456946407.435751,DECA020000000003,1.068625,13679,15179,12457,1274,6164,52,236,1,4378
461,2016-03-02 20:20:07.466951,1456946407.466951,DECA020000000002,1.128980,13584,15716,14441,1442,7548,56,235,1,4380
461,2016-03-02 20:20:07.466951,1456946407.466951,DECA020000000003,1.062762,13710,15697,12950,1381,6448,52,232,1,4382
462,2016-03-02 20:20:07.498152,1456946407.498152,DECA020000000002,1.112010,14929,15102,12479,1540,7383,60,231,1,4384
462,2016-03-02 20:20:07.513752,1456946407.513752,DECA020000000003,1.085041,12281,15466,14860,1238,6859,48,240,1,4386
463,2016-03-02 20:20:07.529352,1456946407.529352,DECA020000000002,1.114356,13977,15770,15269,1655,7662,64,237,1,4388
463,2016-03-02 20:20:07.544952,1456946407.544952,DECA020000000003,1.060417,14306,14925,12867,1368,6555,56,237,1,4390
464,2016-03-02 20:20:07.560552,1456946407.560552,DECA020000000002,1.131325,14710,15436,11349,1445,7461,56,232,1,4392
464,2016-03-02 20:20:07.576152,1456946407.576152,DECA020000000003,1.081523,12872,14437,13864,1234,6391,52,235,1,4394
465,2016-03-02 20:20:07.591752,1456946407.591752,DECA020000000002,1.112564,14574,16870,15628,1722,8314,64,250,1,4396
465,2016-03-02 20:20:07.607352,1456946407.607352,DECA020000000003,1.087386,13762,16318,14020,1189,7021,44,241,1,4398
466,2016-03-02 20:20:07.622952,1456946407.622952,DECA020000000002,1.173538,14702,15763,13768,1820,7232,68,233,1,4400
466,2016-03-02 20:20:07.638552,1456946407.638552,DECA020000000003,1.061589,13785,15581,13034,1379,6391,52,230,1,4402
467,2016-03-02 20:20:07.654152,1456946407.654152,DECA020000000002,1.114356,13678,14835,15311,1356,7220,52,234,1,4404
467,2016-03-02 20:20:07.669752,1456946407.669752,DECA020000000003,1.068625,13592,16096,14472,1240,7096,48,242,1,4406
468,2016-03-02 20:20:07.700952,1456946407.700952,DECA020000000002,1.112564,13826,14762,14714,1287,7380,52,233,1,4408
468,2016-03-02 20:20:07.700952,1456946407.700952,DECA020000000003,1.107320,12839,15175,13574,1335,6245,52,233,1,4410
469,2016-03-02 20:20:07.732152,1456946407.732152,DECA020000000002,1.186437,13908,15696,14070,1613,7422,60,234,1,4412
469,2016-03-02 20:20:07.732152,1456946407.732152,DECA020000000003,1.054554,14687,15992,12645,1235,6570,48,243,1,4414
470,2016-03-02 20:20:07.763352,1456946407.763352,DECA020000000002,1.101457,13710,15485,14186,1613,7056,60,229,1,4416
470,2016-03-02 20:20:07.778952,1456946407.778952,DECA020000000003,1.096767,13137,15994,14183,1336,6850,52,238,1,4418
471,2016-03-02 20:20:07.794552,1456946407.794552,DECA020000000002,1.132498,14619,15021,15544,1552,7575,60,237,1,4420
471,2016-03-02 20:20:07.810152,1456946407.810152,DECA020000000003,1.069797,15245,15708,11573,1237,6700,48,235,1,4422
472,2016-03-02 20:20:07.825752,1456946407.825752,DECA020000000002,1.124290,15324,15798,10962,1453,7772,56,238,1,4424
472,2016-03-02 20:20:07.841352,1456946407.841352,DECA020000000003,1.090904,13007,14995,14025,1370,6727,56,240,1,4426
473,2016-03-02 20:20:07.856952,1456946407.856952,DECA020000000002,1.126635,15340,14916,11935,1748,7594,68,239,1,4428
473,2016-03-02 20:20:07.872552,1456946407.872552,DECA020000000003,1.088559,14544,14392,10298,1226,6130,52,235,1,4430
474,2016-03-02 20:20:07.903752,1456946407.903752,DECA020000000002,1.154777,14676,15747,11235,1447,7777,56,236,1,4432
474,2016-03-02 20:20:07.903752,1456946407.903752,DECA020000000003,1.062762,13960,15453,12504,1038,6357,40,230,1,4434
475,2016-03-02 20:20:07.934952,1456946407.934952,DECA020000000002,1.115528,14932,15576,13056,1550,7612,60,237,1,4436
475,2016-03-02 20:20:07.950552,1456946407.950552,DECA020000000003,1.056899,13288,14287,12697,1046,6090,44,232,1,4438
476,2016-03-02 20:20:07.966152,1456946407.966152,DECA020000000002,1.140706,13910,15993,15419,1713,7753,64,237,1,4440
476,2016-03-02 20:20:07.981752,1456946407.981752,DECA020000000003,1.095594,14338,15774,11662,1036,6459,40,239,1,4442
477,2016-03-02 20:20:07.997352,1456946407.997352,DECA020000000002,1.146569,14391,15727,15409,1649,7849,64,241,1,4444
477,2016-03-02 20:20:08.012952,1456946408.012952,DECA020000000003,1.085041,12675,14401,13711,1051,6271,44,233,1,4446
478,2016-03-02 20:20:08.028552,1456946408.028552,DECA020000000002,1.130153,15465,15731,12013,1346,7655,52,238,1,4448
478,2016-03-02 20:20:08.044152,1456946408.044152,DECA020000000003,1.079178,14295,15813,12906,1285,6674,48,235,1,4450
479,2016-03-02 20:20:08.059752,1456946408.059752,DECA020000000002,1.100285,15776,14835,8037,1749,7371,68,237,1,4452
479,2016-03-02 20:20:08.075353,1456946408.075353,DECA020000000003,1.086214,13759,15418,13057,1036,6341,40,230,1,4454
480,2016-03-02 20:20:08.106553,1456946408.106553,DECA020000000002,1.132498,15788,15927,9323,1752,8093,68,240,1,4456
480,2016-03-02 20:20:08.106553,1456946408.106553,DECA020000000003,1.075660,14445,15486,12730,1335,6741,52,237,1,4458
481,2016-03-02 20:20:08.137753,1456946408.137753,DECA020000000002,1.127807,14873,15010,14246,1489,7647,60,238,1,4460
481,2016-03-02 20:20:08.137753,1456946408.137753,DECA020000000003,1.060417,13959,15663,13198,1179,6621,44,232,1,4462
482,2016-03-02 20:20:08.168953,1456946408.168953,DECA020000000002,1.137188,14598,15097,8777,1674,7270,68,236,1,4464
482,2016-03-02 20:20:08.184553,1456946408.184553,DECA020000000003,1.049863,13222,14868,12975,1231,6179,48,228,1,4466
483,2016-03-02 20:20:08.200153,1456946408.200153,DECA020000000002,1.139533,15562,15983,11383,1551,8030,60,241,1,4468
483,2016-03-02 20:20:08.215753,1456946408.215753,DECA020000000003,1.090904,14359,15374,10308,1041,6128,40,236,1,4470
484,2016-03-02 20:20:08.231353,1456946408.231353,DECA020000000002,1.167675,15225,16128,9867,1748,7867,68,241,1,4472
484,2016-03-02 20:20:08.246953,1456946408.246953,DECA020000000003,1.101457,9884,15902,15347,1380,6707,52,235,1,4474
485,2016-03-02 20:20:08.262553,1456946408.262553,DECA020000000002,1.120772,15665,15170,8125,1840,7571,72,239,1,4476
485,2016-03-02 20:20:08.278153,1456946408.278153,DECA020000000003,1.042828,13789,15524,13349,1141,6592,44,234,1,4478
486,2016-03-02 20:20:08.293753,1456946408.293753,DECA020000000002,1.134843,14369,15416,14358,1453,7537,56,239,1,4480
486,2016-03-02 20:20:08.309353,1456946408.309353,DECA020000000003,1.052208,13729,14695,13002,1274,6353,52,235,1,4482
487,2016-03-02 20:20:08.340553,1456946408.340553,DECA020000000002,1.148914,15272,15455,13366,1554,7685,60,237,1,4484
487,2016-03-02 20:20:08.340553,1456946408.340553,DECA020000000003,1.102630,14119,15780,13233,1332,6540,52,240,1,4486
488,2016-03-02 20:20:08.356153,1456946408.356153,DECA020000000002,1.133670,14865,15946,11018,1555,7735,60,239,1,4488
488,2016-03-02 20:20:08.371753,1456946408.371753,DECA020000000003,1.094422,14065,15963,13740,1185,6731,44,236,1,4490
489,2016-03-02 20:20:08.402953,1456946408.402953,DECA020000000002,1.136016,15109,15855,11772,1752,7470,68,237,1,4492
489,2016-03-02 20:20:08.402953,1456946408.402953,DECA020000000003,1.080351,12277,15302,13914,1132,6312,44,236,1,4494
490,2016-03-02 20:20:08.434153,1456946408.434153,DECA020000000002,1.140706,14496,14593,13581,1393,7463,56,234,1,4496
490,2016-03-02 20:20:08.434153,1456946408.434153,DECA020000000003,1.101457,13170,14936,13089,1184,6127,48,234,1,4498
491,2016-03-02 20:20:08.465353,1456946408.465353,DECA020000000002,1.145396,13788,16181,15373,1407,7794,52,239,1,4500
491,2016-03-02 20:20:08.480953,1456946408.480953,DECA020000000003,1.045173,13756,15816,13311,1481,6668,56,235,1,4502
492,2016-03-02 20:20:08.496553,1456946408.496553,DECA020000000002,1.173538,14776,15620,10957,1651,7354,64,236,1,4504
492,2016-03-02 20:20:08.512153,1456946408.512153,DECA020000000003,1.096767,13940,14675,11846,1096,6175,44,235,1,4506
493,2016-03-02 20:20:08.527753,1456946408.527753,DECA020000000002,1.121944,15260,14553,9415,1745,7066,68,234,1,4508
493,2016-03-02 20:20:08.543353,1456946408.543353,DECA020000000003,1.083868,9378,15687,15088,1234,6399,48,236,1,4510
494,2016-03-02 20:20:08.574553,1456946408.574553,DECA020000000002,1.114909,15198,15560,11110,1548,7169,60,233,1,4512
494,2016-03-02 20:20:08.574553,1456946408.574553,DECA020000000003,1.096767,13147,14938,13965,1100,6635,44,237,1,4514
495,2016-03-02 20:20:08.590153,1456946408.590153,DECA020000000002,1.117873,15505,16005,12059,1714,7534,64,237,1,4516
495,2016-03-02 20:20:08.605753,1456946408.605753,DECA020000000003,1.094422,11411,15082,14262,1089,6354,44,235,1,4518
496,2016-03-02 20:20:08.636954,1456946408.636954,DECA020000000002,1.152432,13793,15861,15538,1749,7756,68,236,1,4520
496,2016-03-02 20:20:08.636954,1456946408.636954,DECA020000000003,1.085041,10299,16036,15449,1381,6851,52,239,1,4522
497,2016-03-02 20:20:08.668154,1456946408.668154,DECA020000000002,1.125462,13934,15806,14616,1552,7332,60,236,1,4524
